"ID","Gender","Date","Age","Distance","Real_Visual_Angle","Reported_Visual_Angle","Time","Task","Ratio_Visual_Angle","Elevation","Session","Template_Distance","Template_Size"
1072,"Female","11/15/2024",18,361929,0.55026980085631,1.0279261189529,"6:48:00 PM","Perceptual",1.86804021836793,22,"Higher",77.5,0.96
1056,"Female","11/15/2024",18,361929,0.55026980085631,0.738803762095228,"5:51:00 PM","Perceptual",1.34262094875192,11,"Lower",61.5,2.15
1056,"Female","11/15/2024",18,361929,0.55026980085631,0.710748656770106,"6:57:00 PM","Perceptual",1.29163667652498,24,"Higher",80,0.72
1087,"Female","11/15/2024",18,361929,0.55026980085631,1.98667070455893,"5:59:00 PM","Perceptual",3.61035750365975,13,"Lower",62,2.15
1087,"Female","11/15/2024",18,361929,0.55026980085631,1.48233192547313,"","Perceptual",2.69382750637302,NA,"Higher",63,1.63
1088,"Male","11/15/2024",18,361929,0.55026980085631,2.14833999674524,"6:03:00 PM","Perceptual",3.90415754853723,14,"Lower",72,2.7
1088,"Male","11/15/2024",18,361929,0.55026980085631,0.738803762095228,"7:31:00 PM","Perceptual",1.34262094875192,30,"Higher",76,0.98
1089,"Female","11/15/2024",19,361929,0.55026980085631,1.37334778162488,"6:07:00 PM","Perceptual",2.49577167325506,14,"Lower",68,1.63
1089,"Female","11/15/2024",19,361929,0.55026980085631,1.21327705058698,"","Perceptual",2.20487667812938,NA,"Higher",68,1.44
1090,"Female","11/15/2024",18,361929,0.55026980085631,1.09869716218595,"6:01:00 PM","Perceptual",1.99665175242435,13,"Lower",85,1.63
1090,"Female","11/15/2024",18,361929,0.55026980085631,1.3955974191686,"7:25:00 PM","Perceptual",2.53620572489498,29,"Higher",78,1.9
1082,"Female","11/15/2024",18,361929,0.55026980085631,1.01302942083891,"6:11:00 PM","Perceptual",1.84096859261125,15,"Lower",46.9,0.96
1082,"Female","11/15/2024",18,361929,0.55026980085631,0.884803314550749,"7:34:00 PM","Perceptual",1.60794452680094,31,"Higher",67,0.98
1091,"Male","11/15/2024",19,361929,0.55026980085631,2.81213724254563,"6:15:00 PM","Perceptual",5.11046987890211,16,"Lower",55,2.7
1091,"Male","11/15/2024",19,361929,0.55026980085631,1.27087245618219,"","Perceptual",2.30954425302735,NA,"Higher",55,1.22
1092,"Female","11/15/2024",NA,361929,0.55026980085631,1.79218337492071,"6:20:00 PM","Perceptual",3.25691755595488,17,"Lower",78,2.44
1092,"Female","11/15/2024",NA,361929,0.55026980085631,1.64236654717519,"7:38:00 PM","Perceptual",2.98465688035106,32,"Higher",75,2.15
31459,"Female","11/15/2024",NA,361929,0.55026980085631,1.16201541492958,"6:22:00 PM","Perceptual",2.11171940223013,17,"Lower",71,1.44
31459,"Female","11/15/2024",NA,361929,0.55026980085631,0.90562411142188,"","Perceptual",1.64578196007228,NA,"Higher",62,0.98
5000,"Female","1/12/2025",20,379144,0.525285207232985,1.61266361705449,"12:00:00 AM","Perceptual",3.07007240038117,5,"Lower",67.5,1.9
5000,"Female","1/12/2025",20,379144,0.525285207232985,0.76068172894929,"5:44:00 PM","Perceptual",1.44813087913952,18,"Higher",58.75,0.78
6875341,"Female","1/12/2025",18,379144,0.525285207232985,0.981040606673591,"4:35:00 PM","Perceptual",1.86763417885183,6,"Lower",71.25,1.22
6875341,"Female","1/12/2025",18,379144,0.525285207232985,0.729209168771621,"5:40:00 PM","Perceptual",1.38821569450401,17,"Higher",77,0.98
32437,"Female","1/12/2025",19,379144,0.525285207232985,1.05773819557891,"4:38:00 PM","Perceptual",2.01364550346029,6,"Lower",78,1.44
32437,"Female","1/12/2025",19,379144,0.525285207232985,0.49989289178231,"6:01:00 PM","Perceptual",0.951659945680876,20,"Higher",74.5,0.65
6875476,"Female","1/12/2025",18,379144,0.525285207232985,0.90484657863897,"4:40:00 PM","Perceptual",1.72258149702212,7,"Lower",77.25,1.22
6875476,"Female","1/12/2025",18,379144,0.525285207232985,0.364608275568288,"6:05:00 PM","Perceptual",0.694114874258337,21,"Higher",77,0.49
6873834,"Female","1/12/2025",18,379144,0.525285207232985,2.73971079323711,"4:42:00 PM","Perceptual",5.21566333015341,7,"Lower",69,3.3
6873834,"Female","1/12/2025",18,379144,0.525285207232985,2.3796364122315,"6:07:00 PM","Perceptual",4.530179756568,21,"Higher",65,2.7
5001,"Female","1/12/2025",19,379144,0.525285207232985,1.13542935234248,"4:45:00 PM","Perceptual",2.16154831072347,7,"Lower",82.25,1.63
5001,"Female","1/12/2025",19,379144,0.525285207232985,0.506694067560163,"6:04:00 PM","Perceptual",0.964607532409388,21,"Higher",73.5,0.65
5002,"Male","1/12/2025",18,379144,0.525285207232985,0.982189309936894,"4:48:00 PM","Perceptual",1.86982099707456,8,"Lower",84,1.44
5002,"Male","1/12/2025",18,379144,0.525285207232985,0.957523618089764,"5:58:00 PM","Perceptual",1.82286423623779,20,"Higher",73,1.22
5003,"Female","1/12/2025",19,379144,0.525285207232985,1.68735647370734,"4:49:00 PM","Perceptual",3.21226726066728,8,"Lower",73,2.15
5003,"Female","1/12/2025",19,379144,0.525285207232985,1.36332429464905,"6:01:00 PM","Perceptual",2.59539822533849,21,"Higher",68.5,1.63
5004,"Female","1/12/2025",18,379144,0.525285207232985,0.539738859056607,"4:52:00 PM","Perceptual",1.02751581735903,9,"Lower",69,0.65
5004,"Female","1/12/2025",18,379144,0.525285207232985,0.585143300652731,"6:09:00 PM","Perceptual",1.11395351057963,22,"Higher",70.5,0.72
5005,"Female","1/12/2025",20,379144,0.525285207232985,2.24172275062063,"4:55:00 PM","Perceptual",4.26762969859599,9,"Lower",69,2.7
5005,"Female","1/12/2025",20,379144,0.525285207232985,1.57761019122472,"6:20:00 PM","Perceptual",3.00334022260976,24,"Higher",69,1.9
5006,"Female","1/12/2025",20,379144,0.525285207232985,1.06456192159728,"4:58:00 PM","Perceptual",2.02663601970635,10,"Lower",77.5,1.44
5006,"Female","1/12/2025",20,379144,0.525285207232985,0.890438778312539,"5:51:00 PM","Perceptual",1.69515296842843,19,"Higher",78.5,1.22
5007,"Female","1/12/2025",19,379144,0.525285207232985,0.906639570425287,"6:49:00 PM","Perceptual",1.72599486515362,29,"Higher",91,1.44
5008,"Male","1/12/2025",19,379144,0.525285207232985,0.812786962572855,"5:01:00 PM","Perceptual",1.54732505576223,10,"Lower",86,1.22
5009,"Male","1/12/2025",18,379144,0.525285207232985,1.12249365388949,"5:04:00 PM","Perceptual",2.13692226324511,11,"Lower",73.5,1.44
5009,"Male","1/12/2025",18,379144,0.525285207232985,0.790830598396201,"6:12 p,m","Perceptual",1.50552611706318,22,"Higher",71,0.98
5010,"Female","1/12/2025",20,379144,0.525285207232985,1.13797531399819,"5:08:00 PM","Perceptual",2.16639512845343,11,"Lower",72.5,1.44
5010,"Female","1/12/2025",20,379144,0.525285207232985,0.970821925241984,"6:22:00 PM","Perceptual",1.84818059194152,25,"Higher",72,1.22
5011,"Female","1/12/2025",26,379144,0.525285207232985,1.07847694728465,"5:09:00 PM","Perceptual",2.05312643956925,11,"Lower",76.5,1.44
5011,"Female","1/12/2025",26,379144,0.525285207232985,1.78515884839438,"6:17:00 PM","Perceptual",3.39845635059467,23,"Higher",69,2.15
5012,"Female","1/12/2025",20,379144,0.525285207232985,1.12517011100173,"5:12:00 PM","Perceptual",2.14201750879055,12,"Lower",83,1.63
5012,"Female","1/12/2025",20,379144,0.525285207232985,1.08277496964194,"6:15:00 PM","Perceptual",2.06130870379086,23,"Higher",86.25,1.63
5013,"Female","1/12/2025",18,379144,0.525285207232985,1.27058902397887,"5:16:00 PM","Perceptual",2.41885552169245,12,"Lower",73.5,1.63
5013,"Female","1/12/2025",18,379144,0.525285207232985,1.74718269545507,"6:36:00 PM","Perceptual",3.326160096262,27,"Higher",70.5,2.15
5014,"Female","1/12/2025",18,379144,0.525285207232985,1.16736112377781,"5:14:00 PM","Perceptual",2.22233770855085,12,"Lower",80,1.63
5014,"Female","1/12/2025",18,379144,0.525285207232985,1.07496419948541,"6:38:00 PM","Perceptual",2.04643912427676,28,"Higher",76.75,1.44
5015,"Female","1/12/2025",19,379144,0.525285207232985,1.48103291865042,"5:18:00 PM","Perceptual",2.81948339351106,13,"Lower",73.5,1.9
5015,"Female","1/12/2025",19,379144,0.525285207232985,0.913717249345349,"6:39:00 PM","Perceptual",1.7394688385734,28,"Higher",76.5,1.22
5016,"Female","1/12/2025",19,379144,0.525285207232985,1.46115545153287,"5:20:00 PM","Perceptual",2.78164210873121,13,"Lower",74.5,1.9
5016,"Female","1/12/2025",19,379144,0.525285207232985,2.13352729449199,"6:42:00 PM","Perceptual",4.06165501162816,28,"Higher",72.5,2.7
31453,"GNC","1/12/2025",21,379144,0.525285207232985,1.53973140428729,"5:26:00 PM","Perceptual",2.93122932663199,14,"Lower",80,2.15
31453,"GNC","1/12/2025",21,379144,0.525285207232985,0.919728289724227,"6:45:00 PM","Perceptual",1.75091222265525,29,"Higher",76,1.22
5018,"Female","1/12/2025",21,379144,0.525285207232985,1.9969649918728,"5:29:00 PM","Perceptual",3.80167757320275,15,"Lower",70,2.44
5018,"Female","1/12/2025",21,379144,0.525285207232985,0.728519301684818,"6:25:00 PM","Perceptual",1.38690237542077,25,"Higher",75.5,0.96
5019,"Female","1/12/2025",18,379144,0.525285207232985,2.07626410144454,"5:33:00 PM","Perceptual",3.95264148476893,16,"Lower",74.5,2.7
5019,"Female","1/12/2025",18,379144,0.525285207232985,0.413801053372908,"6:28:00 PM","Perceptual",0.787764528060222,26,"Higher",72,0.52
5020,"Female","1/12/2025",20,379144,0.525285207232985,1.99590916901365,"5:35:00 PM","Perceptual",3.7996675739783,16,"Lower",77.5,2.7
5020,"Female","1/12/2025",20,379144,0.525285207232985,0.748342400000073,"6:52:00 PM","Perceptual",1.42464015680562,30,"Higher",73.5,0.96
5021,"Female","1/12/2025",19,379144,0.525285207232985,2.3854733028007,"5:37:00 PM","Perceptual",4.54129160683302,17,"Lower",79.25,3.3
5021,"Female","1/12/2025",19,379144,0.525285207232985,0.753678580881378,"6:53:00 PM","Perceptual",1.43479879216757,30,"Higher",74.5,0.98
5022,"Female","1/12/2025",18,379144,0.525285207232985,2.66256401725074,"5:38:00 PM","Perceptual",5.06879687565577,17,"Lower",71,3.3
5022,"Female","1/12/2025",18,379144,0.525285207232985,1.14587739536697,"6:43:00 PM","Perceptual",2.18143853965172,28,"Higher",72,1.44
5023,"Male","1/13/2025",NA,381133,0.522543965315936,3.1244498336848,"5:36:00 PM","Perceptual",5.97930517061031,5,"Lower",60.5,3.3
5023,"Male","1/13/2025",NA,381133,0.522543965315936,2.30223086573137,"7:06:00 PM","Perceptual",4.40581275173547,21,"Higher",53.5,2.15
32329,"Female","1/13/2025",NA,381133,0.522543965315936,2.21928872247381,"5:40:00 PM","Perceptual",4.24708516369909,5,"Lower",55.5,2.15
32329,"Female","1/13/2025",NA,381133,0.522543965315936,1.60195238222086,"6:58:00 PM","Perceptual",3.0656796146374,19,"Higher",51.5,1.44
5025,"Male","1/13/2025",NA,381133,0.522543965315936,1.48233192547313,"5:43:00 PM","Perceptual",2.83676020366419,6,"Lower",63,1.63
5025,"Male","1/13/2025",NA,381133,0.522543965315936,1.19484303828785,"6:51:00 PM","Perceptual",2.28658853148449,18,"Higher",58.5,1.22
5026,"Female","1/13/2025",18,381133,0.522543965315936,2.15542855826005,"5:46:00 PM","Perceptual",4.12487503698728,6,"Lower",50.5,1.9
5026,"Female","1/13/2025",18,381133,0.522543965315936,1.92542951444935,"6:53:00 PM","Perceptual",3.68472251571256,18,"Higher",48.5,1.63
5027,"Female","1/13/2025",NA,381133,0.522543965315936,3.75251949000254,"5:49:00 PM","Perceptual",7.18125122301187,7,"Lower",58,3.8
5027,"Female","1/13/2025",NA,381133,0.522543965315936,2.84837463649157,"7:03:00 PM","Perceptual",5.45097604326827,20,"Higher",54.3,2.7
1043,"Female","1/13/2025",18,381133,0.522543965315936,1.06403389544809,"5:51:00 PM","Perceptual",2.03625716891546,7,"Lower",86.5,1.44
1043,"Female","1/13/2025",18,381133,0.522543965315936,0.812544709304735,"6:55:00 PM","Perceptual",1.55497864914287,19,"Higher",48,1.44
5029,"Female","1/13/2025",20,381133,0.522543965315936,1.60195238222086,"5:53:00 PM","Perceptual",3.0656796146374,8,"Lower",51.5,1.44
5030,"Female","1/13/2025",NA,381133,0.522543965315936,2.03458955947317,"5:57:00 PM","Perceptual",3.89362368435933,8,"Lower",53.5,1.9
5030,"Female","1/13/2025",NA,381133,0.522543965315936,0.848005544761805,"7:13:00 PM","Perceptual",1.62284056662886,22,"Higher",52.7,0.78
5031,"Female","1/13/2025",18,381133,0.522543965315936,1.12739670426841,"5:59:00 PM","Perceptual",2.15751549936428,9,"Lower",62,1.22
5031,"Female","1/13/2025",18,381133,0.522543965315936,0.920469774871083,"7:22:00 PM","Perceptual",1.76151641960798,24,"Higher",61,0.98
5032,"Male","1/13/2025",19,381133,0.522543965315936,0.956568186329096,"6:17:00 PM","Perceptual",1.83059847557658,12,"Lower",57.5,0.96
5032,"Male","1/13/2025",19,381133,0.522543965315936,0.703781828483644,"7:27:00 PM","Perceptual",1.34683753941762,24,"Higher",63.5,0.78
5034,"Male","1/13/2025",23,381133,0.522543965315936,0.964958740389652,"6:22:00 PM","Perceptual",1.8466556011344,12,"Lower",57,0.96
5034,"Male","1/13/2025",23,381133,0.522543965315936,0.689663093023205,"7:20:00 PM","Perceptual",1.31981830965405,23,"Higher",54,0.65
5033,"Female","1/13/2025",18,381133,0.522543965315936,0.863827697283068,"6:25:00 PM","Perceptual",1.65311965044087,13,"Lower",65,0.98
5033,"Female","1/13/2025",18,381133,0.522543965315936,0.80667815502526,"7:35:00 PM","Perceptual",1.54375173874132,26,"Higher",55.4,0.78
5035,"Male","1/13/2025",20,381133,0.522543965315936,1.33068086928785,"6:28:00 PM","Perceptual",2.5465433678548,14,"Lower",62,1.44
5035,"Male","1/13/2025",20,381133,0.522543965315936,1.32131858322326,"7:32:00 PM","Perceptual",2.52862662460253,26,"Higher",52.9,1.22
5036,"Female","1/13/2025",22,381133,0.522543965315936,1.88651899391201,"6:30:00 PM","Perceptual",3.61025888562583,14,"Lower",57.7,1.9
5036,"Female","1/13/2025",22,381133,0.522543965315936,1.6499234413323,"7:30:00 PM","Perceptual",3.15748252940733,25,"Higher",56.6,1.63
5037,"Female","1/13/2025",18,381133,0.522543965315936,0.723726539416115,"6:33:00 PM","Perceptual",1.3850060233277,14,"Lower",57,0.72
5037,"Female","1/13/2025",18,381133,0.522543965315936,0.736649874695022,"7:38:00 PM","Perceptual",1.40973759834665,27,"Higher",56,0.72
5038,"Female","1/13/2025",18,381133,0.522543965315936,1.36366987990534,"6:38:00 PM","Perceptual",2.60967491813029,16,"Lower",60.5,1.44
5038,"Female","1/13/2025",18,381133,0.522543965315936,1.1591785524569,"8:07:00 PM","Perceptual",2.21833688531077,32,"Higher",60.3,1.22
5039,"Female","1/13/2025",18,381133,0.522543965315936,2.45515766426909,"6:41:00 PM","Perceptual",4.69847099427255,16,"Lower",63,2.7
5039,"Female","1/13/2025",18,381133,0.522543965315936,2.22586176752789,"7:37:00 PM","Perceptual",4.25966409578974,27,"Higher",62.8,2.44
5040,"Female","1/13/2025",19,381133,0.522543965315936,1.99726527170659,"6:43:00 PM","Perceptual",3.82219565103775,17,"Lower",54.5,1.9
5040,"Female","1/13/2025",19,381133,0.522543965315936,1.34418547878036,"8:04:00 PM","Perceptual",2.57238733580561,31,"Higher",52,1.22
1034,"Female","5/13/2025",19,404420,0.492455624179242,2.26766188131707,"10:21:00 PM","Perceptual",4.60480451430827,5,"Lower",57.5,1.9
1034,"Female","5/13/2025",19,404420,0.492455624179242,1.7619766110455,"11:53:00 PM","Perceptual",3.57793986814979,17,"Higher",47.5,1.44
5050,"Male","5/13/2025",25,404420,0.492455624179242,1.69791428859007,"10:31:00 PM","Perceptual",3.44785236521549,7,"Lower",55,1.63
5050,"Male","5/13/2025",25,404420,0.492455624179242,1.75570101100875,"11:58:00 PM","Perceptual",3.5651963848213,17,"Higher",62,1.9
5051,"Female","5/13/2025",NA,404420,0.492455624179242,1.19484303828785,"10:39:00 PM","Perceptual",2.42629585209683,8,"Lower",58.5,1.22
5051,"Female","5/13/2025",NA,404420,0.492455624179242,1.18471797443858,"12:13:00 AM","Perceptual",2.4057354942653,19,"Higher",59,1.22
6006,"Male","8/7/2025",21,386624,0.515122672326233,1.18966579954486,"7:57:00 PM","Perceptual",2.30948056347912,3,"Lower",78.5,1.63
6006,"Male","8/7/2025",21,386624,0.515122672326233,1.4437164606437,"9:00:00 PM","Perceptual",2.80266534207094,12,"Higher",75.4,1.9
6006,"Male","8/7/2025",21,386624,0.515122672326233,1.4437164606437,"9:30:00 PM","Perceptual",2.80266534207094,16,"Lower",78.5,1.63
6041,"Female","8/7/2025",19,386624,0.515122672326233,0.912152348356786,"8:04:00 PM","Perceptual",1.77074781864602,4,"Lower",60.3,0.96
6041,"Female","8/7/2025",19,386624,0.515122672326233,0.484449233293501,"9:37:00 PM","Perceptual",0.940454107961868,17,"Higher",61.5,0.52
1028,"Male","8/7/2025",56,386624,0.515122672326233,3.27315408323344,"8:54:00 PM","Perceptual",6.35412545220008,2.5,"Lower",62,3.8
1028,"Male","8/7/2025",56,386624,0.515122672326233,2.53751901192342,"9:53:00 PM","Perceptual",4.92604800418566,19,"Higher",87.5,3.8
6044,"Female","8/7/2025",NA,386624,0.515122672326233,1.63691092337723,"7:55:00 PM","Perceptual",3.17771088580732,2.5,"Lower",66.5,1.9
6044,"Female","8/7/2025",NA,386624,0.515122672326233,1.47298070699471,"9:38:00 PM","Perceptual",2.85947558926673,17,"Higher",63.4,1.63
6045,"Male","8/7/2025",NA,386624,0.515122672326233,1.38670913421823,"7:58:00 PM","Perceptual",2.69199786519979,3,"Lower",78.5,1.9
6045,"Male","8/7/2025",NA,386624,0.515122672326233,1.36819240228397,"9:28:00 PM","Perceptual",2.65605160826135,16,"Higher",60.3,1.44
6043,"Female","8/7/2025",NA,386624,0.515122672326233,2.00886697151351,"8:01:00 PM","Perceptual",3.89978364268399,3.5,"Lower",77,2.7
6043,"Female","8/7/2025",NA,386624,0.515122672326233,1.11793096166433,"9:49:00 PM","Perceptual",2.17022278715842,19,"Higher",73.8,1.44
6046,"Female","8/7/2025",NA,386624,0.515122672326233,3.34552829930433,"8:03:00 PM","Perceptual",6.49462444391414,4,"Lower",56.5,3.3
6046,"Female","8/7/2025",NA,386624,0.515122672326233,1.79329644079147,"9:44:00 PM","Perceptual",3.48129977019485,18,"Higher",60.7,1.9
6028,"Female","8/9/2025",49,379992,0.524112983510832,1.00574181501309,"9:22:00 PM","Perceptual",1.91894085179117,7,"Lower",69.5,1.22
6028,"Female","8/9/2025",49,379992,0.524112983510832,1.15388998422791,"10:40:00 PM","Perceptual",2.2016054181647,20,"Higher",71.5,1.44
6014,"Female","8/9/2025",NA,379992,0.524112983510832,1.05773819557891,"9:35:00 PM","Perceptual",2.01814919465174,9,"Lower",78,1.44
6014,"Female","8/9/2025",NA,379992,0.524112983510832,0.994297251201952,"11:02:00 PM","Perceptual",1.89710478939395,23,"Higher",70.3,1.22
6047,"Female","8/9/2025",26,379992,0.524112983510832,1.38969556641367,"9:13:00 PM","Perceptual",2.65151906198666,5,"Lower",67.2,1.63
6047,"Female","8/9/2025",26,379992,0.524112983510832,0.873743704502011,"10:45:00 PM","Perceptual",1.66709036408359,21,"Higher",80,1.22
6048,"Male","8/9/2025",NA,379992,0.524112983510832,2.33394970870397,"9:18:00 PM","Perceptual",4.45314232261475,6,"Lower",81,3.3
6048,"Male","8/9/2025",NA,379992,0.524112983510832,1.52827074809861,"10:48:00 PM","Perceptual",2.9159185064665,21,"Higher",80.6,2.15
6,"Male","8/9/2025",NA,379992,0.524112983510832,2.41132862175085,"9:25:00 PM","Perceptual",4.60078017071488,7,"Lower",78.4,3.3
6,"Male","8/9/2025",NA,379992,0.524112983510832,1.53016899554894,"10:53:00 PM","Perceptual",2.91954033517529,22,"Higher",80.5,2.15
6049,"Female","8/9/2025",NA,379992,0.524112983510832,1.5844984425245,"9:30:00 PM","Perceptual",3.02320013503682,8,"Lower",68.7,1.9
6049,"Female","8/9/2025",NA,379992,0.524112983510832,0.977610561491119,"10:57:00 PM","Perceptual",1.86526682651988,23,"Higher",71.5,1.22
