"ID","Measurement_Type","Reported_Visual_Angle","Task","Disparity_VA","Real_Visual_Angle","Ratio_Visual_Angle","Distance"
9,"Stick4_Perceptual_VA","7.78325049031586","Perceptual","NA","4.337065743","1.79458900360871",3421
9,"Stick4_Adjusted_VA","6.95246624292917","Adjusted","NA","4.337065743","1.60303455260055",3421
9,"Lamp1_Perceptual_VA","0.723726539416115","Perceptual","NA","0.3707790372","1.95190792036534",6280
9,"Lamp1_Adjusted_VA","0.809600804879764","Adjusted","NA","0.3707790372","2.1835128840983",6280
9,"Lamp2_Perceptual_VA","1.83933809879903","Perceptual","NA","1.15268413","1.5957000282454",2020
9,"Lamp2_Adjusted_VA","1.48716864965156","Adjusted","NA","1.15268413","1.29017881911115",2020
9,"Lamp3_Perceptual_VA","0.738803762095228","Perceptual","NA","0.4631962995","1.59501222892483",5027
9,"Lamp3_Adjusted_VA","0.726668438508244","Adjusted","NA","0.4631962995","1.56881313450183",5027
9,"Lamp4_Perceptual_VA","1.08557176724372","Perceptual","NA","0.6806410687","1.59492545655102",3421
9,"Lamp4_Adjusted_VA","1.22435636686762","Adjusted","NA","0.6806410687","1.79882822705086",3421
9,"Lamp1a_Perceptual_VA","NA","Perceptual","NA","NA","NA",6670
9,"Lamp1a_Adjusted_VA","NA","Adjusted","NA","NA","NA",6670
9,"Lamp2a_Perceptual_VA","NA","Perceptual","NA","NA","NA",2250
9,"Lamp2a_Adjusted_VA","NA","Adjusted","NA","NA","NA",2250
9,"Lamp3a_Perceptual_VA","NA","Perceptual","NA","NA","NA",4890
9,"Lamp3a_Adjusted_VA","NA","Adjusted","NA","NA","NA",4890
9,"Lamp4a_Perceptual_VA","NA","Perceptual","NA","NA","NA",3230
9,"Lamp4a_Adjusted_VA","NA","Adjusted","NA","NA","NA",3230
9,"Moon1_Perceptual_VA","NA","Perceptual","NA","NA","NA",6060
9,"Moon1_Adjusted_VA","NA","Adjusted","NA","NA","NA",6060
9,"Moon2_Perceptual_VA","NA","Perceptual","NA","NA","NA",2080
9,"Moon2_Adjusted_VA","NA","Adjusted","NA","NA","NA",2080
9,"Moon3_Perceptual_VA","NA","Perceptual","NA","NA","NA",4720
9,"Moon3_Adjusted_VA","NA","Adjusted","NA","NA","NA",4720
9,"Moon4_Perceptual_VA","NA","Perceptual","NA","NA","NA",3270
9,"Moon4_Adjusted_VA","NA","Adjusted","NA","NA","NA",3270
10,"Stick1_Perceptual_VA","9.52728338145235","Perceptual","NA","2.36338945","4.03119485087502",6280
10,"Stick1_Adjusted_VA","4.12054282703827","Adjusted","NA","2.36338945","1.743488711536",6280
10,"Stick2_Perceptual_VA","13.7273838292541","Perceptual","NA","7.338560272","1.87058269203435",2020
10,"Stick2_Adjusted_VA","9.84964388141976","Adjusted","NA","7.338560272","1.34217660090641",2020
10,"Stick3_Perceptual_VA","10.937742538026","Perceptual","NA","2.952239146","3.70489719738512",5027
10,"Stick3_Adjusted_VA","5.35446552890147","Adjusted","NA","2.952239146","1.81369640605039",5027
10,"Stick4_Perceptual_VA","11.6312530589825","Perceptual","NA","4.337065743","2.68182539721821",3421
10,"Stick4_Adjusted_VA","6.41969398143388","Adjusted","NA","4.337065743","1.48019291425204",3421
10,"Lamp1_Perceptual_VA","1.29440514759931","Perceptual","NA","0.3707790372","3.49104188137017",6280
10,"Lamp1_Adjusted_VA","0.726668438508244","Adjusted","NA","0.3707790372","1.95984229312369",6280
10,"Lamp2_Perceptual_VA","2.58848005903914","Perceptual","NA","1.15268413","2.24561091080445",2020
10,"Lamp2_Adjusted_VA","1.57070726396602","Adjusted","NA","1.15268413","1.36265193827733",2020
