ID,Gender,Date,Time,Age,Measurement,Reported_Visual_Angle,Real_Visual_Angle,Task,Ratio_Visual_Angle,Disparity_VA_1,Disparity_VA_2,Distance,Width
6017,Female,7/14/2025,13:30,19,Lamp5_Perceptual_VA,2.634946147,1.377744544,Perceptual,1.912507045,8.013261073,7.426101466,1690,40.64
6017,Female,7/14/2025,13:30,19,Lamp5_Adjusted_VA,1.730087617,1.377744544,Adjusted,1.255739044,8.013261073,7.426101466,1690,40.64
6017,Female,7/14/2025,13:30,19,Lamp6_Perceptual_VA,1.755701011,0.7813638899,Perceptual,2.246969733,7.462793998,7.15266875,2980,40.64
6017,Female,7/14/2025,13:30,19,Lamp6_Adjusted_VA,0.9271728791,0.7813638899,Adjusted,1.186608303,7.462793998,7.15266875,2980,40.64
6017,Female,7/14/2025,13:30,19,Lamp7_Perceptual_VA,1.315826096,0.3810952365,Perceptual,3.452748737,5.84512598,7.182148047,6110,40.64
6017,Female,7/14/2025,13:30,19,Lamp7_Adjusted_VA,0.5483343297,0.3810952365,Adjusted,1.438838057,5.84512598,7.182148047,6110,40.64
6017,Female,7/14/2025,13:30,19,BlueBall_Perceptual_VA,1.755701011,1.00792739,Perceptual,1.741892351,7.940263776,7.138869604,1520,26.74
6017,Female,7/14/2025,13:30,19,BlueBall_Adjusted_VA,0.9680780709,1.00792739,Adjusted,0.9604640972,7.940263776,7.138869604,1520,26.74
6018,Male,7/14/2025,15:30,17,Stick7_Perceptual_VA,5.868884253,2.714805543,Perceptual,2.161806494,6.100352747,5.824549362,6110,14
6018,Male,7/14/2025,15:30,17,Stick7_Adjusted_VA,3.223358568,2.714805543,Adjusted,1.187325765,6.100352747,5.824549362,6110,14
6018,Male,7/14/2025,15:30,17,Stick8_Perceptual_VA,3.092289627,1.550425564,Perceptual,1.994477966,6.721463644,6.190633544,10700,14
6018,Male,7/14/2025,15:30,17,Stick8_Adjusted_VA,2.279208904,1.550425564,Adjusted,1.470053743,6.721463644,6.190633544,10700,14
6018,Male,7/14/2025,15:30,17,Stick9_Perceptual_VA,1.963155881,1.098679308,Perceptual,1.786832488,6.125031587,6.23387436,15100,14
6018,Male,7/14/2025,15:30,17,Stick9_Adjusted_VA,1.350343071,1.098679308,Adjusted,1.229060255,6.125031587,6.23387436,15100,14
6018,Male,7/14/2025,15:30,17,Stick10_Perceptual_VA,16.88638186,7.147990637,Perceptual,2.362395632,9.960673336,11.16980277,2318,14
6018,Male,7/14/2025,15:30,17,Stick10_Adjusted_VA,7.777491967,7.147990637,Adjusted,1.088066894,9.960673336,11.16980277,2318,14
6018,Male,7/14/2025,15:30,17,Lamp5_Perceptual_VA,2.967563621,1.377744544,Perceptual,2.153928777,8.098549394,8.052869405,1690,40.64
6018,Male,7/14/2025,15:30,17,Lamp5_Adjusted_VA,1.455052703,1.377744544,Adjusted,1.056112114,8.098549394,8.052869405,1690,40.64
6018,Male,7/14/2025,15:30,17,Lamp6_Perceptual_VA,1.945878125,0.7813638899,Perceptual,2.490360958,6.049713098,5.942326524,2980,40.64
6018,Male,7/14/2025,15:30,17,Lamp6_Adjusted_VA,0.9010037712,0.7813638899,Adjusted,1.153116727,6.049713098,5.942326524,2980,40.64
6018,Male,7/14/2025,15:30,17,Lamp7_Perceptual_VA,0.341149435,0.3810952365,Perceptual,0.8951815776,6.393307162,6.371054449,6110,40.64
6018,Male,7/14/2025,15:30,17,Lamp7_Adjusted_VA,0.5717861295,0.3810952365,Adjusted,1.500375955,6.393307162,6.371054449,6110,40.64
6018,Male,7/14/2025,15:30,17,BlueBall_Perceptual_VA,2.225861768,1.00792739,Perceptual,2.208355273,7.264132326,8.190877878,1520,26.74
6018,Male,7/14/2025,15:30,17,BlueBall_Adjusted_VA,0.8972728254,1.00792739,Adjusted,0.8902157379,7.264132326,8.190877878,1520,26.74
6019,Male,7/15/2025,10:30,25,Stick7_Perceptual_VA,5.948726386,2.714805543,Perceptual,2.191216384,7.146938527,7.835329253,6110,14
6019,Male,7/15/2025,10:30,25,Stick7_Adjusted_VA,2.971308867,2.714805543,Adjusted,1.094483129,7.146938527,7.835329253,6110,14
6019,Male,7/15/2025,10:30,25,Stick8_Perceptual_VA,3.747760001,1.550425564,Perceptual,2.417246005,7.958764905,7.832892141,10700,14
6019,Male,7/15/2025,10:30,25,Stick8_Adjusted_VA,1.579816745,1.550425564,Adjusted,1.018956847,7.958764905,7.832892141,10700,14
6019,Male,7/15/2025,10:30,25,Stick9_Perceptual_VA,2.897427611,1.098679308,Perceptual,2.63719139,7.553504364,7.983004868,15100,14
6019,Male,7/15/2025,10:30,25,Stick9_Adjusted_VA,1.010481383,1.098679308,Adjusted,0.9197236863,7.553504364,7.983004868,15100,14
6019,Male,7/15/2025,10:30,25,Stick10_Perceptual_VA,11.59843526,7.147990637,Perceptual,1.622614781,8.410714003,8.338168377,2318,14
6019,Male,7/15/2025,10:30,25,Stick10_Adjusted_VA,8.201562828,7.147990637,Adjusted,1.147394176,8.410714003,8.338168377,2318,14
6019,Male,7/15/2025,10:30,25,Lamp5_Perceptual_VA,1.977197005,1.377744544,Perceptual,1.435096958,9.380705594,9.715548481,1690,40.64
6019,Male,7/15/2025,10:30,25,Lamp5_Adjusted_VA,1.519494654,1.377744544,Adjusted,1.102885626,9.380705594,9.715548481,1690,40.64
6019,Male,7/15/2025,10:30,25,Lamp6_Perceptual_VA,1.349534724,0.7813638899,Perceptual,1.727152664,7.894768789,8.732278327,2980,40.64
6019,Male,7/15/2025,10:30,25,Lamp6_Adjusted_VA,0.4951456302,0.7813638899,Adjusted,0.6336940274,7.894768789,8.732278327,2980,40.64
6019,Male,7/15/2025,10:30,25,Lamp7_Perceptual_VA,0.7964391461,0.3810952365,Perceptual,2.089869066,8.164375794,9.024366198,6110,40.64
6019,Male,7/15/2025,10:30,25,Lamp7_Adjusted_VA,0.4092538279,0.3810952365,Adjusted,1.073888595,8.164375794,9.024366198,6110,40.64
6019,Male,7/15/2025,10:30,25,BlueBall_Perceptual_VA,1.245179264,1.00792739,Perceptual,1.235385878,8.131426973,8.958046153,1520,26.74
6019,Male,7/15/2025,10:30,25,BlueBall_Adjusted_VA,1.0297121,1.00792739,Adjusted,1.021613372,8.131426973,8.958046153,1520,26.74
6020,Male,7/15/2025,11:30,21,Stick7_Perceptual_VA,4.292889542,2.714805543,Perceptual,1.581288042,6.093478235,6.207549335,6110,14
6020,Male,7/15/2025,11:30,21,Stick7_Adjusted_VA,2.337848944,2.714805543,Adjusted,0.8611478455,6.093478235,6.207549335,6110,14
6020,Male,7/15/2025,11:30,21,Stick8_Perceptual_VA,2.547081397,1.550425564,Perceptual,1.64282727,6.424218549,5.865177322,10700,14
6020,Male,7/15/2025,11:30,21,Stick8_Adjusted_VA,1.378182538,1.550425564,Adjusted,0.8889059686,6.424218549,5.865177322,10700,14
6020,Male,7/15/2025,11:30,21,Stick9_Perceptual_VA,1.277241553,1.098679308,Perceptual,1.162524445,5.901255072,5.890883643,15100,14
6020,Male,7/15/2025,11:30,21,Stick9_Adjusted_VA,0.8831129524,1.098679308,Adjusted,0.8037950166,5.901255072,5.890883643,15100,14
6020,Male,7/15/2025,11:30,21,Stick10_Perceptual_VA,9.026146753,7.147990637,Perceptual,1.262753019,7.307744773,7.018894585,2318,14
6020,Male,7/15/2025,11:30,21,Stick10_Adjusted_VA,7.043952168,7.147990637,Adjusted,0.9854450748,7.307744773,7.018894585,2318,14
6020,Male,7/15/2025,11:30,21,Lamp5_Perceptual_VA,0.9985583099,1.377744544,Perceptual,0.7247775461,7.500227259,7.862997136,1690,40.64
6020,Male,7/15/2025,11:30,21,Lamp5_Adjusted_VA,1.328853947,1.377744544,Adjusted,0.9645140332,7.500227259,7.862997136,1690,40.64
6020,Male,7/15/2025,11:30,21,Lamp6_Perceptual_VA,0.7936950758,0.7813638899,Perceptual,1.015781617,6.718318095,7.323871151,2980,40.64
6020,Male,7/15/2025,11:30,21,Lamp6_Adjusted_VA,0.8728485099,0.7813638899,Adjusted,1.117083245,6.718318095,7.323871151,2980,40.64
6020,Male,7/15/2025,11:30,21,Lamp7_Perceptual_VA,0.5366280179,0.3810952365,Perceptual,1.408120508,6.519692652,6.737172859,6110,40.64
6020,Male,7/15/2025,11:30,21,Lamp7_Adjusted_VA,0.4428200664,0.3810952365,Adjusted,1.161966942,6.519692652,6.737172859,6110,40.64
6020,Male,7/15/2025,11:30,21,BlueBall_Perceptual_VA,0.5810226441,1.00792739,Perceptual,0.5764528771,6.867260725,6.741549188,1520,26.74
6020,Male,7/15/2025,11:30,21,BlueBall_Adjusted_VA,0.9046514085,1.00792739,Adjusted,0.897536288,6.867260725,6.741549188,1520,26.74
6021,Female,7/15/2025,13:30,25,Stick7_Perceptual_VA,7.595366137,2.714805543,Perceptual,2.797756973,9.927069563,14.64008269,6110,14
6021,Female,7/15/2025,13:30,25,Stick7_Adjusted_VA,4.356662715,2.714805543,Adjusted,1.604778923,9.927069563,14.64008269,6110,14
6021,Female,7/15/2025,13:30,25,Stick8_Perceptual_VA,6.125811603,1.550425564,Perceptual,3.951051726,12.2132395,12.79682514,10700,14
6021,Female,7/15/2025,13:30,25,Stick8_Adjusted_VA,3.401898069,1.550425564,Adjusted,2.194170521,12.2132395,12.79682514,10700,14
6021,Female,7/15/2025,13:30,25,Stick9_Perceptual_VA,6.179917733,1.098679308,Perceptual,5.624860402,14.52217646,13.5300234,15100,14
6021,Female,7/15/2025,13:30,25,Stick9_Adjusted_VA,2.299811071,1.098679308,Adjusted,2.093250555,14.52217646,13.5300234,15100,14
6021,Female,7/15/2025,13:30,25,Stick10_Perceptual_VA,10.56248126,7.147990637,Perceptual,1.47768538,13.09683061,13.39728477,2318,14
6021,Female,7/15/2025,13:30,25,Stick10_Adjusted_VA,8.62125165,7.147990637,Adjusted,1.206108414,13.09683061,13.39728477,2318,14
6021,Female,7/15/2025,13:30,25,Lamp5_Perceptual_VA,2.236543197,1.377744544,Perceptual,1.623336639,10.63699022,10.48069133,1690,40.64
6021,Female,7/15/2025,13:30,25,Lamp5_Adjusted_VA,1.813287873,1.377744544,Adjusted,1.316127783,10.63699022,10.48069133,1690,40.64
6021,Female,7/15/2025,13:30,25,Lamp6_Perceptual_VA,1.447862802,0.7813638899,Perceptual,1.852994259,6.862370755,13.38220536,2980,40.64
6021,Female,7/15/2025,13:30,25,Lamp6_Adjusted_VA,1.493523353,0.7813638899,Adjusted,1.911431245,6.862370755,13.38220536,2980,40.64
6021,Female,7/15/2025,13:30,25,Lamp7_Perceptual_VA,1.253839359,0.3810952365,Perceptual,3.290094547,10.59525259,11.86085855,6110,40.64
6021,Female,7/15/2025,13:30,25,Lamp7_Adjusted_VA,1.127470924,0.3810952365,Adjusted,2.95850175,10.59525259,11.86085855,6110,40.64
6021,Female,7/15/2025,13:30,25,BlueBall_Perceptual_VA,2.002819223,1.00792739,Perceptual,1.987066968,9.741454766,13.08040781,1520,26.74
6021,Female,7/15/2025,13:30,25,BlueBall_Adjusted_VA,1.243738544,1.00792739,Adjusted,1.233956489,9.741454766,13.08040781,1520,26.74
6022,Female,7/15/2025,14:15,53,Stick7_Perceptual_VA,5.979229618,2.714805543,Perceptual,2.202452265,7.424403384,6.864861972,6110,14
6022,Female,7/15/2025,14:15,53,Stick7_Adjusted_VA,5.0882215,2.714805543,Adjusted,1.874248973,7.424403384,6.864861972,6110,14
6022,Female,7/15/2025,14:15,53,Stick8_Perceptual_VA,4.958697879,1.550425564,Perceptual,3.198281809,8.342031438,6.320723252,10700,14
6022,Female,7/15/2025,14:15,53,Stick8_Adjusted_VA,2.5333846,1.550425564,Adjusted,1.633993052,8.342031438,6.320723252,10700,14
6022,Female,7/15/2025,14:15,53,Stick9_Perceptual_VA,3.185477168,1.098679308,Perceptual,2.899369402,9.865684935,6.54741249,15100,14
6022,Female,7/15/2025,14:15,53,Stick9_Adjusted_VA,1.623658365,1.098679308,Adjusted,1.477827382,9.865684935,6.54741249,15100,14
6022,Female,7/15/2025,14:15,53,Stick10_Perceptual_VA,9.457481733,7.147990637,Perceptual,1.323096548,7.67782874,7.400637563,2318,14
6022,Female,7/15/2025,14:15,53,Stick10_Adjusted_VA,7.246533724,7.147990637,Adjusted,1.013786124,7.67782874,7.400637563,2318,14
6022,Female,7/15/2025,14:15,53,Lamp5_Perceptual_VA,1.661898452,1.377744544,Perceptual,1.206245714,7.577077262,8.56575693,1690,40.64
6022,Female,7/15/2025,14:15,53,Lamp5_Adjusted_VA,1.53633108,1.377744544,Adjusted,1.115105907,7.577077262,8.56575693,1690,40.64
6022,Female,7/15/2025,14:15,53,Lamp6_Perceptual_VA,1.269269974,0.7813638899,Perceptual,1.624428759,7.184375333,6.737501386,2980,40.64
6022,Female,7/15/2025,14:15,53,Lamp6_Adjusted_VA,0.9610679606,0.7813638899,Adjusted,1.229987683,7.184375333,6.737501386,2980,40.64
6022,Female,7/15/2025,14:15,53,Lamp7_Perceptual_VA,1.067157714,0.3810952365,Perceptual,2.800238921,6.831203042,6.192981726,6110,40.64
6022,Female,7/15/2025,14:15,53,Lamp7_Adjusted_VA,0.58077096,0.3810952365,Adjusted,1.523952294,6.831203042,6.192981726,6110,40.64
6022,Female,7/15/2025,14:15,53,BlueBall_Perceptual_VA,1.065531043,1.00792739,Perceptual,1.057150597,6.777113981,7.442626529,1520,26.74
6022,Female,7/15/2025,14:15,53,BlueBall_Adjusted_VA,0.9892550703,1.00792739,Adjusted,0.9814745386,6.777113981,7.442626529,1520,26.74
6023,Female,7/15/2025,15:00,25,Stick7_Perceptual_VA,8.008345881,2.714805543,Perceptual,2.949878271,7.700184055,7.271562744,6110,14
6023,Female,7/15/2025,15:00,25,Stick7_Adjusted_VA,2.770628401,2.714805543,Adjusted,1.020562378,7.700184055,7.271562744,6110,14
6023,Female,7/15/2025,15:00,25,Stick8_Perceptual_VA,6.262891274,1.550425564,Perceptual,4.039465949,7.819802374,7.870112703,10700,14
6023,Female,7/15/2025,15:00,25,Stick8_Adjusted_VA,1.782391607,1.550425564,Adjusted,1.149614434,7.819802374,7.870112703,10700,14
6023,Female,7/15/2025,15:00,25,Stick9_Perceptual_VA,4.162343863,1.098679308,Perceptual,3.788497548,8.015609085,7.85533169,15100,14
6023,Female,7/15/2025,15:00,25,Stick9_Adjusted_VA,1.221612132,1.098679308,Adjusted,1.111891453,8.015609085,7.85533169,15100,14
6023,Female,7/15/2025,15:00,25,Stick10_Perceptual_VA,13.66472335,7.147990637,Perceptual,1.911687361,9.214307582,9.421636983,2318,14
6023,Female,7/15/2025,15:00,25,Stick10_Adjusted_VA,7.56934121,7.147990637,Adjusted,1.058946716,9.214307582,9.421636983,2318,14
6023,Female,7/15/2025,15:00,25,Lamp5_Perceptual_VA,2.886047223,1.377744544,Perceptual,2.094762222,10.55210808,9.64661514,1690,40.64
6023,Female,7/15/2025,15:00,25,Lamp5_Adjusted_VA,1.323820858,1.377744544,Adjusted,0.9608608966,10.55210808,9.64661514,1690,40.64
6023,Female,7/15/2025,15:00,25,Lamp6_Perceptual_VA,1.866288396,0.7813638899,Perceptual,2.388500954,8.062217868,7.776345464,2980,40.64
6023,Female,7/15/2025,15:00,25,Lamp6_Adjusted_VA,0.8909747288,0.7813638899,Adjusted,1.140281424,8.062217868,7.776345464,2980,40.64
6023,Female,7/15/2025,15:00,25,Lamp7_Perceptual_VA,1.343709929,0.3810952365,Perceptual,3.52591636,8.481732283,8.481732283,6110,40.64
6023,Female,7/15/2025,15:00,25,Lamp7_Adjusted_VA,0.4694375842,0.3810952365,Adjusted,1.231811734,8.481732283,8.481732283,6110,40.64
6023,Female,7/15/2025,15:00,25,BlueBall_Perceptual_VA,1.900843011,1.00792739,Perceptual,1.885892802,9.055097573,10.32815425,1520,26.74
6023,Female,7/15/2025,15:00,25,BlueBall_Adjusted_VA,0.9752237658,1.00792739,Adjusted,0.967553591,9.055097573,10.32815425,1520,26.74
6024,Female,7/16/2025,13:30,19,Stick7_Perceptual_VA,8.693788349,2.714805543,Perceptual,3.202361352,7.782901458,8.190999245,6110,14
6024,Female,7/16/2025,13:30,19,Stick7_Adjusted_VA,2.67160601,2.714805543,Adjusted,0.98408743,7.782901458,8.190999245,6110,14
6024,Female,7/16/2025,13:30,19,Stick8_Perceptual_VA,7.530636026,1.550425564,Perceptual,4.85714129,7.81870235,8.086028761,10700,14
6024,Female,7/16/2025,13:30,19,Stick8_Adjusted_VA,1.439516723,1.550425564,Adjusted,0.9284655491,7.81870235,8.086028761,10700,14
6024,Female,7/16/2025,13:30,19,Stick9_Perceptual_VA,5.969027207,1.098679308,Perceptual,5.432911282,7.905838099,7.711387014,15100,14
6024,Female,7/16/2025,13:30,19,Stick9_Adjusted_VA,1.113295284,1.098679308,Adjusted,1.013303224,7.905838099,7.711387014,15100,14
6024,Female,7/16/2025,13:30,19,Stick10_Perceptual_VA,10.47495213,7.147990637,Perceptual,1.465440103,9.129958081,9.420419453,2318,14
6024,Female,7/16/2025,13:30,19,Stick10_Adjusted_VA,7.76898314,7.147990637,Adjusted,1.086876513,9.129958081,9.420419453,2318,14
6024,Female,7/16/2025,13:30,19,Lamp5_Perceptual_VA,1.425760326,1.377744544,Perceptual,1.034851005,9.761833382,9.14784252,1690,40.64
6024,Female,7/16/2025,13:30,19,Lamp5_Adjusted_VA,1.378478575,1.377744544,Adjusted,1.000532777,9.761833382,9.14784252,1690,40.64
6024,Female,7/16/2025,13:30,19,Lamp6_Perceptual_VA,1.087072381,0.7813638899,Perceptual,1.391249833,8.248518266,8.088717463,2980,40.64
6024,Female,7/16/2025,13:30,19,Lamp6_Adjusted_VA,0.8239295331,0.7813638899,Adjusted,1.054476082,8.248518266,8.088717463,2980,40.64
6024,Female,7/16/2025,13:30,19,Lamp7_Perceptual_VA,0.8333784636,0.3810952365,Perceptual,2.186798427,7.674524235,7.905838099,6110,40.64
6024,Female,7/16/2025,13:30,19,Lamp7_Adjusted_VA,0.472414956,0.3810952365,Adjusted,1.239624406,7.674524235,7.905838099,6110,40.64
6024,Female,7/16/2025,13:30,19,BlueBall_Perceptual_VA,0.8773244817,1.00792739,Perceptual,0.8704242887,8.725896705,8.837240934,1520,26.74
6024,Female,7/16/2025,13:30,19,BlueBall_Adjusted_VA,0.8955871361,1.00792739,Adjusted,0.8885433065,8.725896705,8.837240934,1520,26.74
6025,Female,7/16/2025,14:15,20,Stick7_Perceptual_VA,5.095076603,2.714805543,Perceptual,1.876774053,6.744478138,6.376256888,6110,14
6025,Female,7/16/2025,14:15,20,Stick7_Adjusted_VA,2.51833965,2.714805543,Adjusted,0.9276316885,6.744478138,6.376256888,6110,14
6025,Female,7/16/2025,14:15,20,Stick8_Perceptual_VA,4.577328634,1.550425564,Perceptual,2.95230467,5.943721743,8.658549322,10700,14
6025,Female,7/16/2025,14:15,20,Stick8_Adjusted_VA,2.231463615,1.550425564,Adjusted,1.439258786,5.943721743,8.658549322,10700,14
6025,Female,7/16/2025,14:15,20,Stick9_Perceptual_VA,2.75006653,1.098679308,Perceptual,2.503065736,6.86470062,7.335576111,15100,14
6025,Female,7/16/2025,14:15,20,Stick9_Adjusted_VA,1.569649206,1.098679308,Adjusted,1.428669126,6.86470062,7.335576111,15100,14
6025,Female,7/16/2025,14:15,20,Stick10_Perceptual_VA,10.01574508,7.147990637,Perceptual,1.401197286,6.734812495,6.672673404,2318,14
6025,Female,7/16/2025,14:15,20,Stick10_Adjusted_VA,6.604711872,7.147990637,Adjusted,0.9239955965,6.734812495,6.672673404,2318,14
6025,Female,7/16/2025,14:15,20,Lamp5_Perceptual_VA,2.149589465,1.377744544,Perceptual,1.560223536,8.219590547,8.721041805,1690,40.64
6025,Female,7/16/2025,14:15,20,Lamp5_Adjusted_VA,1.447145651,1.377744544,Adjusted,1.050372986,8.219590547,8.721041805,1690,40.64
6025,Female,7/16/2025,14:15,20,Lamp6_Perceptual_VA,1.36366988,0.7813638899,Perceptual,1.745243026,8.220408152,7.465383316,2980,40.64
6025,Female,7/16/2025,14:15,20,Lamp6_Adjusted_VA,0.4889544507,0.7813638899,Adjusted,0.6257704727,8.220408152,7.465383316,2980,40.64
6025,Female,7/16/2025,14:15,20,Lamp7_Perceptual_VA,0.6933186197,0.3810952365,Perceptual,1.819279155,8.229818196,7.276731695,6110,40.64
6025,Female,7/16/2025,14:15,20,Lamp7_Adjusted_VA,0.46167837,0.3810952365,Adjusted,1.211451432,8.229818196,7.276731695,6110,40.64
6025,Female,7/16/2025,14:15,20,BlueBall_Perceptual_VA,1.201001573,1.00792739,Perceptual,1.191555647,7.840463246,6.750451013,1520,26.74
6025,Female,7/16/2025,14:15,20,BlueBall_Adjusted_VA,0.8480055448,1.00792739,Adjusted,0.8413359464,7.840463246,6.750451013,1520,26.74
6026,Female,7/17/2025,11:00,34,Stick7_Perceptual_VA,6.210729129,2.714805543,Perceptual,2.287725228,6.87879404,6.838535637,6110,14
6026,Female,7/17/2025,11:00,34,Stick7_Adjusted_VA,3.069078514,2.714805543,Adjusted,1.130496629,6.87879404,6.838535637,6110,14
6026,Female,7/17/2025,11:00,34,Stick8_Perceptual_VA,4.500864045,1.550425564,Perceptual,2.902986217,7.077884737,6.136948426,10700,14
6026,Female,7/17/2025,11:00,34,Stick8_Adjusted_VA,2.282748212,1.550425564,Adjusted,1.47233654,7.077884737,6.136948426,10700,14
6026,Female,7/17/2025,11:00,34,Stick9_Perceptual_VA,2.588618459,1.098679308,Perceptual,2.356118333,4.855997944,6.999563678,15100,14
6026,Female,7/17/2025,11:00,34,Stick9_Adjusted_VA,1.54844033,1.098679308,Adjusted,1.409365152,4.855997944,6.999563678,15100,14
6026,Female,7/17/2025,11:00,34,Stick10_Perceptual_VA,12.77423405,7.147990637,Perceptual,1.787108392,7.366972778,8.82145482,2318,14
6026,Female,7/17/2025,11:00,34,Stick10_Adjusted_VA,8.107108464,7.147990637,Adjusted,1.134180062,7.366972778,8.82145482,2318,14
6026,Female,7/17/2025,11:00,34,Lamp5_Perceptual_VA,1.187093109,1.377744544,Perceptual,0.8616206204,7.924421353,7.795148945,1690,40.64
6026,Female,7/17/2025,11:00,34,Lamp5_Adjusted_VA,1.237135137,1.377744544,Adjusted,0.8979423232,7.924421353,7.795148945,1690,40.64
6026,Female,7/17/2025,11:00,34,Lamp6_Perceptual_VA,0.6384320802,0.7813638899,Perceptual,0.8170739505,7.296490151,7.309292304,2980,40.64
6026,Female,7/17/2025,11:00,34,Lamp6_Adjusted_VA,0.8684667666,0.7813638899,Adjusted,1.111475431,7.296490151,7.309292304,2980,40.64
6026,Female,7/17/2025,11:00,34,Lamp7_Perceptual_VA,0.5358559025,0.3810952365,Perceptual,1.406094465,7.812407242,7.427572215,6110,40.64
6026,Female,7/17/2025,11:00,34,Lamp7_Adjusted_VA,0.5764824459,0.3810952365,Adjusted,1.512699165,7.812407242,7.427572215,6110,40.64
6026,Female,7/17/2025,11:00,34,BlueBall_Perceptual_VA,0.6384320802,1.00792739,Perceptual,0.6334107858,6.867260725,6.533390462,1520,26.74
6026,Female,7/17/2025,11:00,34,BlueBall_Adjusted_VA,0.765240474,1.00792739,Adjusted,0.7592218263,6.867260725,6.533390462,1520,26.74
6027,Female,7/17/2025,11:30,21,Stick7_Perceptual_VA,6.607024257,2.714805543,Perceptual,2.433700739,7.112663553,7.499955312,6110,14
6027,Female,7/17/2025,11:30,21,Stick7_Adjusted_VA,2.239092291,2.714805543,Adjusted,0.824770782,7.112663553,7.499955312,6110,14
6027,Female,7/17/2025,11:30,21,Stick8_Perceptual_VA,2.94396495,1.550425564,Perceptual,1.898810892,7.23759462,7.873457327,10700,14
6027,Female,7/17/2025,11:30,21,Stick8_Adjusted_VA,1.385322686,1.550425564,Adjusted,0.8935112514,7.23759462,7.873457327,10700,14
6027,Female,7/17/2025,11:30,21,Stick9_Perceptual_VA,1.838965902,1.098679308,Perceptual,1.673796794,7.058617367,7.886069681,15100,14
6027,Female,7/17/2025,11:30,21,Stick9_Adjusted_VA,0.5826639227,1.098679308,Adjusted,0.5303312064,7.058617367,7.886069681,15100,14
6027,Female,7/17/2025,11:30,21,Stick10_Perceptual_VA,8.851192932,7.147990637,Perceptual,1.238277074,8.258154501,8.847834803,2318,14
6027,Female,7/17/2025,11:30,21,Stick10_Adjusted_VA,6.528889149,7.147990637,Adjusted,0.9133880388,8.258154501,8.847834803,2318,14
6027,Female,7/17/2025,11:30,21,Lamp5_Perceptual_VA,1.419249214,1.377744544,Perceptual,1.030125084,8.261712467,8.899694133,1690,40.64
6027,Female,7/17/2025,11:30,21,Lamp5_Adjusted_VA,1.322151623,1.377744544,Adjusted,0.9596493259,8.261712467,8.899694133,1690,40.64
6027,Female,7/17/2025,11:30,21,Lamp6_Perceptual_VA,0.7292091688,0.7813638899,Perceptual,0.9332516875,5.834014573,6.965525755,2980,40.64
6027,Female,7/17/2025,11:30,21,Lamp6_Adjusted_VA,0.7857583751,0.7813638899,Adjusted,1.005624121,5.834014573,6.965525755,2980,40.64
6027,Female,7/17/2025,11:30,21,Lamp7_Perceptual_VA,0.5841872007,0.3810952365,Perceptual,1.532916565,7.052885655,7.125848415,6110,40.64
6027,Female,7/17/2025,11:30,21,Lamp7_Adjusted_VA,0.3344102152,0.3810952365,Adjusted,0.8774977568,7.052885655,7.125848415,6110,40.64
6027,Female,7/17/2025,11:30,21,BlueBall_Perceptual_VA,0.9197282897,1.00792739,Perceptual,0.912494589,8.241282644,7.098415401,1520,26.74
6027,Female,7/17/2025,11:30,21,BlueBall_Adjusted_VA,0.6802158769,1.00792739,Adjusted,0.6748659511,8.241282644,7.098415401,1520,26.74
6028,Female,7/17/2025,13:30,49,Stick7_Perceptual_VA,6.164361649,2.714805543,Perceptual,2.270645743,6.028236277,6.521363945,6110,14
6028,Female,7/17/2025,13:30,49,Stick7_Adjusted_VA,2.745310452,2.714805543,Adjusted,1.011236499,6.028236277,6.521363945,6110,14
6028,Female,7/17/2025,13:30,49,Stick8_Perceptual_VA,4.968495187,1.550425564,Perceptual,3.204600918,5.729806324,6.540975846,10700,14
6028,Female,7/17/2025,13:30,49,Stick8_Adjusted_VA,1.879566778,1.550425564,Adjusted,1.212290884,5.729806324,6.540975846,10700,14
6028,Female,7/17/2025,13:30,49,Stick9_Perceptual_VA,1.162483183,1.098679308,Perceptual,1.058073247,6.042281753,6.472350849,15100,14
6028,Female,7/17/2025,13:30,49,Stick9_Adjusted_VA,0.8564232098,1.098679308,Adjusted,0.7795024479,6.042281753,6.472350849,15100,14
6028,Female,7/17/2025,13:30,49,Stick10_Perceptual_VA,11.57448593,7.147990637,Perceptual,1.619264282,6.353837646,7.906614293,2318,14
6028,Female,7/17/2025,13:30,49,Stick10_Adjusted_VA,7.294127264,7.147990637,Adjusted,1.020444435,6.353837646,7.906614293,2318,14
6028,Female,7/17/2025,13:30,49,Lamp5_Perceptual_VA,1.648961488,1.377744544,Perceptual,1.196855756,7.567180502,7.928105664,1690,40.64
6028,Female,7/17/2025,13:30,49,Lamp5_Adjusted_VA,1.387630842,1.377744544,Adjusted,1.007175712,7.567180502,7.928105664,1690,40.64
6028,Female,7/17/2025,13:30,49,Lamp6_Perceptual_VA,1.212839393,0.7813638899,Perceptual,1.552208144,6.757708599,7.349256665,2980,40.64
6028,Female,7/17/2025,13:30,49,Lamp6_Adjusted_VA,1.043267458,0.7813638899,Adjusted,1.335187704,6.757708599,7.349256665,2980,40.64
6028,Female,7/17/2025,13:30,49,Lamp7_Perceptual_VA,1.064561922,0.3810952365,Perceptual,2.793427521,6.469797171,6.375654595,6110,40.64
6028,Female,7/17/2025,13:30,49,Lamp7_Adjusted_VA,0.4268433747,0.3810952365,Adjusted,1.120043847,6.469797171,6.375654595,6110,40.64
