Study,Task,modelName,FitName,FormulaStr,DistanceMode,DistanceGroupVariable,Intercept,IciL,IciU,Ip,VAe,VAciL,VAciU,VAp,De,DciL,DciU,Dp,Ee,EciL,EciU,Ep,AIC,BIC,LogLikelihood,Dmoon_m,DmoonMean_m,DmoonMedian_m,DmoonMin_m,DmoonMax_m,DmoonSD_m,DmoonNGroups,Dmoon_log2_m,MaxQuadDistance_m,DmoonLowerBound_m,MinimumDistanceFactor,StartDmoon_m,StartDmoonMedian_m,NegLogLikelihoodObjective,OptimizerExitFlag,OptimizerIterations,OptimizerFuncCount,PredictionColumn,Iteration,TransformID,TransformLabel
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I38,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.21269180567869,1.08860189949123,1.33678171186614,1.50136067220261e-69,-0.127167354898862,-0.152720945844917,-0.101613763952807,1.55666821127098e-21,0.0296725732225492,0.0220699787943032,0.0372751676507952,4.59352855988417e-14,-0.20099932893862,-0.238003768899435,-0.163994888977805,3.87680637423571e-25,1380.07029554014,1409.23427756883,-684.035147770069,1686196874.97412,1686196874.97412,642712072.210666,2451469.55847686,6142290153.33931,2166400833.66835,10,30.6511258445764,151.907293145392,1519.07293145392,10,375432800,376841000,684.035147770069,0,25,40,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,38,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I39,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.19506945234712,1.05743671233172,1.33270219236252,7.73214534218756e-57,-0.11503329124847,-0.140006070806867,-0.090060511690073,8.98402734216914e-19,0.0332957473228846,0.0248522582491941,0.0417392363965751,2.61922722189921e-14,-0.205232258747921,-0.242086089784584,-0.168378427711257,3.10802307325672e-26,1308.40997726599,1337.41462969888,-648.204988632997,1366385138.94633,1366385138.94633,326093790.404462,1601889.31243645,8693664755.03602,2635680066.69568,10,30.3477170431286,151.907293145392,1519.07293145392,10,373414100,376841000,648.204988632997,0,25,40,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,39,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I40,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.17781558893675,1.0421954666597,1.3134357112138,5.41100105538842e-57,-0.132038908001456,-0.157396613496795,-0.106681202506116,2.53961419309323e-23,0.0339359280547051,0.0257406283996494,0.0421312277097609,1.37866482186857e-15,-0.202802249225055,-0.240192710179911,-0.1654117882702,4.57681317349176e-25,1393.09895165348,1422.22507866701,-690.54947582674,1250041417.9421,1250041417.9421,514292469.834697,20148687.3576402,7067864286.10134,1972916144.33157,12,30.2193287508494,151.907293145392,1519.07293145392,10,372297500,372385500,690.54947582674,0,25,42,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,40,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I41,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.32543924187407,1.19923622118631,1.45164226256183,2.5644376094228e-78,-0.135297567771939,-0.161174142815179,-0.109420992728699,1.68356479636083e-23,0.0274577866021115,0.0198366230354992,0.0350789501687238,2.98911611791793e-12,-0.223483844463449,-0.260825156029349,-0.186142532897549,7.69539267295423e-30,1415.48428266789,1444.65455071077,-701.742141333945,2936455184.92713,2936455184.92713,1403362097.17267,42125.7129195126,13544549840.6284,4298503742.17328,10,31.4514284741214,151.907293145392,1519.07293145392,10,372677300,372385500,701.742141333945,0,25,41,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,41,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I42,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.15434382987627,1.0176843895289,1.29100327022364,2.85694675911935e-54,-0.135771536088813,-0.161337110602101,-0.110205961575525,3.93545886641522e-24,0.0350418988343305,0.0263396082833586,0.0437441893853025,7.69934646688423e-15,-0.194631891881673,-0.231615782040524,-0.157648001722823,9.54375363650655e-24,1343.41135853642,1372.4482171658,-665.705679268211,1161280711.61806,1161280711.61806,276585486.554611,22806302.4694907,6322903135.53732,1902156368.12368,11,30.1130696050942,151.907293145392,1519.07293145392,10,372485181.818182,374538000,665.705679268211,0,25,42,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,42,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I43,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.25353086684932,1.12058450235315,1.38647723134549,1.61048269121457e-65,-0.119299736761552,-0.145510797526624,-0.0930886759964802,2.1256766851947e-18,0.0245254735801589,0.0165081011815109,0.0325428459788068,2.74933112368839e-09,-0.202438520078685,-0.239739355126577,-0.165137685030793,4.22600013096692e-25,1426.55135633241,1455.7153383611,-707.275678166205,967534323.141596,967534323.141596,420350392.41237,6394158.24989927,3518232984.75659,1166747921.60623,12,29.8497376006638,151.907293145392,1519.07293145392,10,373062833.333333,372385500,707.275678166205,0,25,42,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,43,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I44,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.19342506399209,1.0687193598851,1.31813076809909,3.80581227442239e-67,-0.1291467969388,-0.153834088343196,-0.104459505534405,1.61394233773967e-23,0.0337512319824581,0.0265744524019311,0.0409280115629852,1.73216875233929e-19,-0.210953979279356,-0.246583984058103,-0.175323974500609,2.84932038041216e-29,1334.38513333281,1363.53652354156,-661.192566666407,1717146527.07782,1717146527.07782,371379733.079085,20385738.5525201,10213436593.2872,3111138805.92691,12,30.6773660062378,151.907293145392,1519.07293145392,10,375146416.666667,376841000,661.192566666407,0,25,42,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,44,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I45,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.09762575938299,0.967959927742189,1.22729159102379,1.5756528596057e-54,-0.122705689532024,-0.148076593637238,-0.097334785426809,1.81738653258239e-20,0.0350708560120895,0.0269611540515381,0.0431805579726408,8.19496454832101e-17,-0.176897318183733,-0.213625421242643,-0.140169215124822,2.56421452180399e-20,1342.15982874791,1371.25422644371,-665.079914373955,1030930531.59385,1030930531.59385,471300385.091733,1651052.07952373,4530502636.17696,1333876140.55175,12,29.9412999751485,151.907293145392,1519.07293145392,10,375146416.666667,376841000,665.079914373955,0,25,43,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,45,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I46,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.22393469148771,1.0948774577863,1.35299192518912,5.38252002358112e-66,-0.134516787969927,-0.16101791144538,-0.108015664494474,2.77981414996871e-22,0.0297345690061021,0.0221377186052177,0.0373314194069864,3.9715606053509e-14,-0.197346339157792,-0.235643406682986,-0.159049271632598,6.9590010726054e-23,1405.27687778918,1434.33297748261,-696.638438894588,730740591.841952,730740591.841952,455014352.361645,60829336.9082942,2188698411.35018,763876925.028549,13,29.444784108802,151.907293145392,1519.07293145392,10,374768461.538462,374538000,696.638438894588,0,25,42,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,46,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I47,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.07876478111434,0.949164567246264,1.20836499498242,5.43766933111886e-53,-0.135737259304568,-0.162247623582862,-0.109226895026273,1.23679427825794e-22,0.0347817556985691,0.026955389141865,0.0426081222552732,1.22781195659888e-17,-0.170441851877348,-0.20810269580287,-0.132781007951827,3.2885623573788e-18,1422.51295562429,1451.61371262117,-705.256477812147,1001654916.30909,1001654916.30909,512036357.000117,1069653.93488585,3477654227.09794,1119218082.64093,12,29.8997384201263,151.907293145392,1519.07293145392,10,375146416.666667,376841000,705.256477812147,0,25,43,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,47,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I48,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.15616239427082,1.02401770564623,1.28830708289541,9.95253736603999e-58,-0.124082993644544,-0.149296891870536,-0.0988690954185519,4.13391869332471e-21,0.0328229027234222,0.0246739652507105,0.0409718401961338,7.45542342626163e-15,-0.194451441238272,-0.231768024252412,-0.157134858224133,2.35715667458053e-23,1377.91910014817,1407.05787205574,-682.959550074086,1481040182.26351,1481040182.26351,329719538.967196,3914269.68409916,8984798690.60247,2643434389.04491,11,30.4639636370613,151.907293145392,1519.07293145392,10,374705909.090909,374538000,682.959550074086,0,25,41,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,48,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I49,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.15140407634626,1.01501736997576,1.28779078271677,2.8909364662455e-54,-0.118202442753404,-0.145043248856347,-0.0913616366504612,2.34883672192963e-17,0.0340837405548293,0.0254131985914691,0.0427542825181895,3.09999004682145e-14,-0.19464353384457,-0.231742565497084,-0.157544502192056,1.25599338430464e-23,1397.32368441704,1426.40534325455,-692.661842208519,917503548.244794,917503548.244794,494162895.251604,1609572.06409368,5680460763.12403,1518476048.00653,12,29.7731384963738,151.907293145392,1519.07293145392,10,372297500,372385500,692.661842208519,0,25,41,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,49,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I50,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.12362949047444,0.986822943617988,1.26043603733088,8.70547409504994e-52,-0.136078876536866,-0.161872733338742,-0.110285019734991,7.32933375182581e-24,0.0357547918313727,0.0272748349854219,0.0442347486773234,4.38876118342208e-16,-0.181963449945249,-0.21967780766042,-0.144249092230079,2.22133781742963e-20,1394.02602198901,1423.12041968481,-691.013010994506,1278835532.33637,1278835532.33637,374590219.386674,11153568.1032437,6052009400.87963,2051835213.35325,11,30.2521835889331,151.907293145392,1519.07293145392,10,375345636.363636,374538000,691.013010994506,0,25,41,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,50,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I51,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.20705280670445,1.08429886437717,1.32980674903173,5.39239631524641e-70,-0.12776722211654,-0.154990769003746,-0.100543675229334,2.11858633144934e-19,0.026162459708137,0.0182834758435218,0.0340414435727522,1.17959921258489e-10,-0.177253587949903,-0.214837505340731,-0.139669670559076,1.44147995949603e-19,1368.86162416527,1397.86627659815,-678.430812082633,1669215405.66171,1669215405.66171,441622904.388679,1245417.6592966,13840022442.9851,3881554018.54249,12,30.6365229948028,151.907293145392,1519.07293145392,10,375146416.666667,376841000,678.430812082633,0,25,42,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,51,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I52,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.17235410197157,1.04755930683858,1.29714889710456,4.06236295414277e-65,-0.124500437254815,-0.151155012218784,-0.0978458622908463,2.9494833784808e-19,0.0297016567895665,0.0219502989603374,0.0374530146187957,1.26871965988221e-13,-0.176125975150297,-0.213727066825789,-0.138524883474805,2.36553053669199e-19,1430.82761847209,1459.99160050078,-709.413809236045,1369940710.61886,1369940710.61886,605244295.89039,5807798.64523995,6028807828.45018,1921808092.53389,11,30.3514663104224,151.907293145392,1519.07293145392,10,372485181.818182,374538000,709.413809236045,0,25,41,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,52,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I53,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.17837970184811,1.04563297852938,1.31112642516683,3.35252636721422e-59,-0.131876118763866,-0.157665911185825,-0.106086326341907,1.35761970243833e-22,0.0324299781728301,0.0242450790501549,0.0406148772955052,1.94661444120389e-14,-0.193802068349412,-0.231716666101605,-0.155887470597219,1.40626919832736e-22,1430.35810545996,1459.52837350284,-709.17905272998,4409291176.35906,4409291176.35906,516983024.029045,7296889.98712578,30045791756.5099,9322780158.23214,10,32.0378996053374,151.907293145392,1519.07293145392,10,372677300,372385500,709.17905272998,0,25,41,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,53,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I54,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.14546801149277,1.01839724038379,1.27253878260174,1.13394043589149e-60,-0.120443816337957,-0.145203805649778,-0.0956838270261374,1.12024260611326e-20,0.0357406275435158,0.0282728068925371,0.0432084481944946,4.30533350739356e-20,-0.206808813291114,-0.242269178043257,-0.17134844853897,1.72807264467511e-28,1314.24993036081,1343.35068735768,-651.124965180404,772288134.905224,772288134.905224,281418258.5289,54443087.3312621,5063024985.80355,1401208927.81077,12,29.5245639657162,151.907293145392,1519.07293145392,10,372297500,372385500,651.124965180404,0,25,41,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,54,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I55,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.11016038579991,0.977886168989378,1.24243460261044,1.03201809713331e-53,-0.136392351197761,-0.162536464964548,-0.110248237430975,2.17108644640013e-23,0.0307355550749878,0.0231572464476616,0.038313863702314,4.98811393521749e-15,-0.173904979806921,-0.211815731882482,-0.13599422773136,1.21104975276516e-18,1386.20145036824,1415.27034324349,-687.100725184121,2584972776.81722,2584972776.81722,259765780.555158,52720330.8720007,24136526512.4788,7162964543.54682,11,31.2675019411193,151.907293145392,1519.07293145392,10,376232818.181818,379144000,687.100725184121,0,25,41,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,55,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I56,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.17129408946401,1.04120133399489,1.30138684493313,1.27678813595408e-60,-0.122085128516361,-0.147499393700954,-0.096670863331767,3.12108497175604e-20,0.0332395220790578,0.0250217850815705,0.0414572590765451,5.78196426288607e-15,-0.197653808626391,-0.234589776266237,-0.160717840986545,1.75730706637736e-24,1385.90580283993,1415.06349226186,-686.952901419966,832286916.87797,832286916.87797,359105504.157666,61935909.2504675,3630996261.64289,1112379452.47112,12,29.6325057179947,151.907293145392,1519.07293145392,10,372297500,372385500,686.952901419966,0,25,42,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,56,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I57,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.14137576812271,1.01481417215416,1.26793736409126,6.25866138481159e-61,-0.123399008778396,-0.14860261893869,-0.0981953986181009,6.13849644049732e-21,0.038551234886543,0.0311243692990797,0.0459781004740062,3.2247205936515e-23,-0.193422682457612,-0.23031899752932,-0.156526367385904,1.25580015782746e-23,1434.35224066969,1463.62219947944,-711.176120334844,892990839.262914,892990839.262914,396202772.280506,50898773.8251818,4166941076.8537,1269779000.1867,13,29.7340701346495,151.907293145392,1519.07293145392,10,374768461.538462,374538000,711.176120334844,0,25,43,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,57,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I58,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.22805175197592,1.09926668581425,1.35683681813759,1.14365956699965e-66,-0.136001081787422,-0.16225016145677,-0.109752002118073,4.10789906387391e-23,0.0248777555891499,0.0170826351094953,0.0326728760688045,5.73135539207129e-10,-0.175570434646585,-0.212697090757693,-0.138443778535478,1.13157274097499e-19,1397.51696396513,1426.61772096201,-692.758481982567,1819165537.67425,1819165537.67425,516301700.092858,1531193.19394442,12126259839.4768,3517665117.24357,11,30.7606296831304,151.907293145392,1519.07293145392,10,376450181.818182,379144000,692.758481982567,0,25,42,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,58,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I59,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.24362010119804,1.11170071029882,1.37553949209726,1.79774252360649e-65,-0.128694275810563,-0.154409825465299,-0.102978726155826,9.55754045270007e-22,0.0290886872065158,0.0212337340246005,0.0369436403884311,7.65364289236302e-13,-0.208569057450714,-0.246898959471214,-0.170239155430215,3.26078686970414e-25,1427.53149601103,1456.67658038631,-707.765748005517,3413883209.83555,3413883209.83555,1063019739.94928,98780.0141432595,17033747535.996,5334916055.67817,10,31.6687665580833,151.907293145392,1519.07293145392,10,370640800,366714500,707.765748005517,0,25,41,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,59,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I60,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.13534484124658,1.00619975348662,1.26448992900654,3.14523761935533e-58,-0.119132102176918,-0.145691120403156,-0.0925730839506795,6.21538840757451e-18,0.031967053001747,0.0241791138340339,0.0397549921694601,2.36472916131964e-15,-0.188205429259291,-0.226173802482098,-0.150237056036483,2.19640198175988e-21,1449.78159505533,1478.94557708402,-718.890797527667,853797499.024117,853797499.024117,366496037.923858,43306815.4752058,5058269102.66232,1396180890.01803,13,29.6693186956938,151.907293145392,1519.07293145392,10,374768461.538462,374538000,718.890797527667,0,25,43,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,60,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I61,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.12182712214854,0.990104810326936,1.25354943397015,3.66336590854293e-55,-0.110206414951206,-0.135804375382381,-0.0846084545200311,1.09431526507537e-16,0.0347704348275644,0.0268183685424498,0.042722501112679,3.80058368747199e-17,-0.197966657786936,-0.235168642890131,-0.160764672683741,3.0609189814472e-24,1407.00727105458,1436.1649604765,-697.503635527289,1052255841.63399,1052255841.63399,544230298.925784,12446926.3316839,3617267545.62319,1189932261.20465,12,29.9708383728579,151.907293145392,1519.07293145392,10,375146416.666667,376841000,697.503635527289,0,25,42,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,61,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I62,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.18775983210128,1.05516741180865,1.3203522523939,5.31798141584174e-60,-0.131969845644896,-0.157022330324406,-0.106917360965386,8.54475738957416e-24,0.0320844239780707,0.0242578570734705,0.0399109908826709,2.59617164904229e-15,-0.192865141568855,-0.230330778162492,-0.155399504975218,7.59350258852532e-23,1343.83248664137,1372.90776589296,-665.916243320687,1820116169.5306,1820116169.5306,390991584.57376,4971351.78292838,12480554602.3009,3579280130.68636,12,30.7613833878482,151.907293145392,1519.07293145392,10,375146416.666667,376841000,665.916243320687,0,25,43,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,62,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I63,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.12564139595025,0.992050252225693,1.25923253967481,3.53870291991498e-54,-0.128223972554444,-0.154149748192024,-0.102298196916864,2.66197127970585e-21,0.035162362915615,0.0267719390337761,0.0435527867974539,6.40992303822399e-16,-0.175485078391722,-0.212686439571451,-0.138283717211994,1.35384108043716e-19,1423.25248128734,1452.42274933023,-705.626240643671,11159858110.9387,11159858110.9387,3192009043.08214,6269.16704788293,49583531291.5735,17221900567.1767,9,33.3775996333932,151.907293145392,1519.07293145392,10,373923444.444444,379144000,705.626240643671,0,25,41,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,63,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I64,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.21331912103545,1.08215164423071,1.34448659784019,1.74060485955662e-63,-0.118292681288163,-0.144633918272048,-0.0919514443042775,5.67933585211311e-18,0.0294291985251589,0.0215513227179317,0.037307074332386,4.86594293805419e-13,-0.19544823564395,-0.233180831424924,-0.157715639862977,4.06411074771573e-23,1451.54085260198,1480.72993926981,-719.77042630099,3001704629.23985,3001704629.23985,360591875.84174,3472797.12157841,23842952595.4777,6989247327.03655,11,31.4831348752833,151.907293145392,1519.07293145392,10,376232818.181818,379144000,719.77042630099,0,25,42,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,64,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I65,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.2472876079877,1.11930237621256,1.37527283976284,2.54134074364486e-69,-0.13092429014748,-0.156228399081636,-0.105620181213324,4.45975691676256e-23,0.0255716869336739,0.0180413818079672,0.0331019920593806,4.48374207662851e-11,-0.203053296322682,-0.239895777624648,-0.166210815020717,8.33377817854596e-26,1406.85894008305,1436.07926055384,-697.429470041525,1139166149.72763,1139166149.72763,355142926.875603,12192581.1963073,5975568147.93678,1726760620.48505,12,30.08533103642,151.907293145392,1519.07293145392,10,374787666.666667,374688500,697.429470041525,0,25,42,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,65,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I66,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.20140386247365,1.07090459047046,1.33190313447685,6.66313286085968e-63,-0.121334519139121,-0.147348463797129,-0.0953205744811118,3.32528550785028e-19,0.0298549181882434,0.0215598325055616,0.0381500038709251,3.15392399453793e-12,-0.200108431204443,-0.236614184561638,-0.163602677847247,1.53545433275285e-25,1391.91558123402,1421.04803402568,-689.957790617012,773563493.980233,773563493.980233,450049396.749003,5057008.71612088,2654924037.13468,773535235.677674,12,29.5269444718346,151.907293145392,1519.07293145392,10,372297500,372385500,689.957790617012,0,25,41,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,66,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I67,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.21387800657139,1.08197697371165,1.34577903943113,6.84669748879168e-63,-0.129031632235403,-0.154361608903377,-0.10370165556743,1.93938858621618e-22,0.0326934120273308,0.0246313605090619,0.0407554635455998,4.96154585602083e-15,-0.195520982044525,-0.232087871588175,-0.158954092500876,1.90974382913082e-24,1371.04643570871,1400.19782591746,-679.523217854357,790822334.294315,790822334.294315,271367735.182738,39913116.7951476,2600765938.38841,876201351.148798,12,29.558778375134,151.907293145392,1519.07293145392,10,374333166.666667,372385500,679.523217854357,0,25,42,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,67,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I68,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.19841390005645,1.06895585466523,1.32787194544766,1.6953854989596e-63,-0.126495921954387,-0.152603157123026,-0.100388686785749,1.54160360569837e-20,0.0209264256167721,0.0129535367804809,0.0288993144530633,3.15444386932429e-07,-0.186205973914208,-0.223535178547186,-0.14887676928123,1.2775155210218e-21,1391.96927394907,1421.10804585664,-689.984636974534,897914854.549901,897914854.549901,324706965.249905,48876812.3705381,3325426023.51877,1159389764.68034,12,29.742003405911,151.907293145392,1519.07293145392,10,375732833.333333,376841000,689.984636974534,0,25,42,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,68,2,absElevation
combined_training,Perceptual,latentDmoon_logPM_by_logAngleNDistanceNElevation,combined_training_latentDmoon_absElevation_I69,log2ratio_visual_angle ~ 1 + log2real_visual_angle + log2distance + log2elevation + (1 | ID),byDate,Date,1.1329558617876,1.00138567758236,1.26452604599285,2.86392047542348e-56,-0.139164231692761,-0.163471680108042,-0.114856783277481,1.33418015508567e-27,0.0351970454735852,0.0272251784634866,0.0431689124836838,1.90589978110019e-17,-0.18655327864175,-0.222275561805925,-0.150830995477576,1.85399179217266e-23,1345.23079966154,1374.44488636554,-666.61539983077,1336803369.73881,1336803369.73881,426101826.513427,1256552.02844299,10272906648.6517,2837638802.00607,12,30.3161401291672,151.907293145392,1519.07293145392,10,375932083.333333,376841000,666.61539983077,0,25,42,predicted_PM_latentDmoon_logPM_by_logAngleNDistanceNElevation,69,2,absElevation
