ID,Gender,Date,Time,Age,Version,Measurement,Reported_Visual_Angle,Object,Task,Ground_Distance,Real_Visual_Angle,Ground_Elevation,Width,Observer_Distance,Observer_Elevation,Template_Size,Arm_Length,Ratio_Visual_Angle
6040,Female,7/31/25,10:30,19,3,Lamp6_Adjusted_VA,0.806096155,Lamp6,Adjusted,2980,0.78136389,7.632925576,40.64,2993.177895,5.378409429,0.65,46.2,1.031652686
6040,Female,7/31/25,10:30,19,3,Lamp7_Perceptual_VA,0.501576011,Lamp7,Perceptual,6110,0.381095236,3.739630304,40.64,6116.438009,2.629070427,0.52,59.4,1.316143482
6040,Female,7/31/25,10:30,19,3,Lamp7_Adjusted_VA,0.348654783,Lamp7,Adjusted,6110,0.381095236,3.739630304,40.64,6116.438009,2.629070427,0.3,49.3,0.914875731
6040,Female,7/31/25,10:30,19,3,Stick7_Perceptual_VA,2.64945759,Stick7,Perceptual,6110,2.714805543,3.549852188,14,6115.539621,2.438894746,2.22,48,0.975929048
6040,Female,7/31/25,10:30,19,3,Stick7_Adjusted_VA,2.543514817,Stick7,Adjusted,6110,2.714805543,3.549852188,14,6115.539621,2.438894746,2.22,50,0.936904974
6040,Female,7/31/25,10:30,19,3,Stick8_Perceptual_VA,1.594610608,Stick8,Perceptual,10700,1.550425564,2.028814472,14,10703.16425,1.393244359,1.4,50.3,1.028498655
6040,Female,7/31/25,10:30,19,3,Stick8_Adjusted_VA,1.591447105,Stick8,Adjusted,10700,1.550425564,2.028814472,14,10703.16425,1.393244359,1.4,50.4,1.026458246
6040,Female,7/31/25,10:30,19,3,Stick9a_Perceptual_VA,1.13453282,Stick9a,Perceptual,15188.5,1.092277937,1.429560885,14,15190.72931,0.981610744,1,50.5,1.038685101
6040,Female,7/31/25,10:30,19,3,Stick9a_Adjusted_VA,1.047425664,Stick9a,Adjusted,15188.5,1.092277937,1.429560885,14,15190.72931,0.981610744,1,54.7,0.958936941
6040,Female,7/31/25,10:30,19,3,Stick10_Perceptual_VA,7.10907848,Stick10,Perceptual,2318,7.147990637,9.286830611,14,2332.562723,6.405727666,6.1,49.1,0.994556211
6040,Female,7/31/25,10:30,19,3,Stick10_Adjusted_VA,7.116611195,Stick10,Adjusted,2318,7.147990637,9.286830611,14,2332.562723,6.405727666,6.89,55.4,0.995610033
6040,Female,7/31/25,10:30,19,3,BlueBall_Perceptual_VA,0.827591315,BlueBall,Perceptual,1520,0.852070543,1.933092975,22.605,1521.497917,-2.54262031,0.78,54,0.97127089
6040,Female,7/31/25,10:30,19,3,BlueBall_Adjusted_VA,0.856127902,BlueBall,Adjusted,1520,0.852070543,1.933092975,22.605,1521.497917,-2.54262031,0.78,52.2,1.004761764
6041,Female,7/31/25,11:15,19,3,Lamp5_Perceptual_VA,1.714234021,Lamp5,Perceptual,1690,1.377744544,13.29553454,40.64,1713.129859,9.425813237,1.9,63.5,1.244232124
6041,Female,7/31/25,11:15,19,3,Lamp5_Adjusted_VA,1.412066927,Lamp5,Adjusted,1690,1.377744544,13.29553454,40.64,1713.129859,9.425813237,1.22,49.5,1.024912008
6041,Female,7/31/25,11:15,19,3,Lamp6_Perceptual_VA,1.309560805,Lamp6,Perceptual,2980,0.78136389,7.632925576,40.64,2993.177895,5.378409429,1.44,63,1.675993505
6041,Female,7/31/25,11:15,19,3,Lamp6_Adjusted_VA,0.844480328,Lamp6,Adjusted,2980,0.78136389,7.632925576,40.64,2993.177895,5.378409429,0.65,44.1,1.080777266
6041,Female,7/31/25,11:15,19,3,Lamp7_Perceptual_VA,1.109502646,Lamp7,Perceptual,6110,0.381095236,3.739630304,40.64,6116.438009,2.629070427,1.22,63,2.911352701
6041,Female,7/31/25,11:15,19,3,Lamp7_Adjusted_VA,0.374480886,Lamp7,Adjusted,6110,0.381095236,3.739630304,40.64,6116.438009,2.629070427,0.3,45.9,0.982643838
6041,Female,7/31/25,11:15,19,3,Stick7_Perceptual_VA,6.104433251,Stick7,Perceptual,6110,2.714805543,3.549852188,14,6115.539621,2.438894746,6.1,57.2,2.248571087
6041,Female,7/31/25,11:15,19,3,Stick7_Adjusted_VA,2.426831032,Stick7,Adjusted,6110,2.714805543,3.549852188,14,6115.539621,2.438894746,2.08,49.1,0.893924443
6041,Female,7/31/25,11:15,19,3,Stick8_Perceptual_VA,4.755045649,Stick8,Perceptual,10700,1.550425564,2.028814472,14,10703.16425,1.393244359,4.7,56.6,3.066929337
6041,Female,7/31/25,11:15,19,3,Stick8_Adjusted_VA,1.626951348,Stick8,Adjusted,10700,1.550425564,2.028814472,14,10703.16425,1.393244359,1.4,49.3,1.049357921
6041,Female,7/31/25,11:15,19,3,Stick9a_Perceptual_VA,3.051380685,Stick9a,Perceptual,15188.5,1.092277937,1.429560885,14,15190.72931,0.981610744,2.77,52,2.793593627
6041,Female,7/31/25,11:15,19,3,Stick9a_Adjusted_VA,0.662371577,Stick9a,Adjusted,15188.5,1.092277937,1.429560885,14,15190.72931,0.981610744,0.6,51.9,0.606413033
6041,Female,7/31/25,11:15,19,3,Stick10_Perceptual_VA,6.798356216,Stick10,Perceptual,2318,7.147990637,9.286830611,14,2332.562723,6.405727666,6.89,58,0.951086335
6041,Female,7/31/25,11:15,19,3,Stick10_Adjusted_VA,7.796399326,Stick10,Adjusted,2318,7.147990637,9.286830611,14,2332.562723,6.405727666,7.7,56.5,1.090712023
6041,Female,7/31/25,11:15,19,3,BlueBall_Perceptual_VA,0.897272825,BlueBall,Perceptual,1520,0.852070543,1.933092975,22.605,1521.497917,-2.54262031,0.96,61.3,1.053049929
6041,Female,7/31/25,11:15,19,3,BlueBall_Adjusted_VA,0.848005545,BlueBall,Adjusted,1520,0.852070543,1.933092975,22.605,1521.497917,-2.54262031,0.78,52.7,0.99522927
6042,,7/31/25,14:30,,3,Lamp5_Perceptual_VA,1.960561861,Lamp5,Perceptual,1690,1.377744544,13.29553454,40.64,1713.129859,9.425813237,2.44,71.3,1.423022773
6042,,7/31/25,14:30,,3,Lamp5_Adjusted_VA,1.506237773,Lamp5,Adjusted,1690,1.377744544,13.29553454,40.64,1713.129859,9.425813237,1.63,62,1.093263464
6042,,7/31/25,14:30,,3,Lamp6_Perceptual_VA,1.279290968,Lamp6,Perceptual,2980,0.78136389,7.632925576,40.64,2993.177895,5.378409429,1.63,73,1.637253762
6042,,7/31/25,14:30,,3,Lamp6_Adjusted_VA,0.802333532,Lamp6,Adjusted,2980,0.78136389,7.632925576,40.64,2993.177895,5.378409429,0.78,55.7,1.026837229
6042,,7/31/25,14:30,,3,Lamp7_Perceptual_VA,1.09858049,Lamp7,Perceptual,6110,0.381095236,3.739630304,40.64,6116.438009,2.629070427,1.44,75.1,2.882692789
6042,,7/31/25,14:30,,3,Lamp7_Adjusted_VA,0.5436785,Lamp7,Adjusted,6110,0.381095236,3.739630304,40.64,6116.438009,2.629070427,0.52,54.8,1.426621085
6042,,7/31/25,14:30,,3,Stick7_Perceptual_VA,3.845558072,Stick7,Perceptual,6110,2.714805543,3.549852188,14,6115.539621,2.438894746,4.7,70,1.416513268
6042,,7/31/25,14:30,,3,Stick7_Adjusted_VA,2.211840587,Stick7,Adjusted,6110,2.714805543,3.549852188,14,6115.539621,2.438894746,2.22,57.5,0.814732603
6042,,7/31/25,14:30,,3,Stick8_Perceptual_VA,2.273473999,Stick8,Perceptual,10700,1.550425564,2.028814472,14,10703.16425,1.393244359,2.77,69.8,1.466354819
6042,,7/31/25,14:30,,3,Stick8_Adjusted_VA,1.639732799,Stick8,Adjusted,10700,1.550425564,2.028814472,14,10703.16425,1.393244359,1.66,58,1.057601755
6042,,7/31/25,14:30,,3,Stick9a_Perceptual_VA,1.673520887,Stick9a,Perceptual,15188.5,1.092277937,1.429560885,14,15190.72931,0.981610744,2.22,76,1.532138323
6042,,7/31/25,14:30,,3,Stick9a_Adjusted_VA,1.093397723,Stick9a,Adjusted,15188.5,1.092277937,1.429560885,14,15190.72931,0.981610744,1,52.4,1.001025184
6042,,7/31/25,14:30,,3,Stick10_Perceptual_VA,7.732534361,Stick10,Perceptual,2318,7.147990637,9.286830611,14,2332.562723,6.405727666,10.34,76.5,1.081777349
6042,,7/31/25,14:30,,3,Stick10_Adjusted_VA,8.197168053,Stick10,Adjusted,2318,7.147990637,9.286830611,14,2332.562723,6.405727666,9,62.8,1.14677935
6042,,7/31/25,14:30,,3,BlueBall_Perceptual_VA,1.289891935,BlueBall,Perceptual,1520,0.852070543,1.933092975,22.605,1521.497917,-2.54262031,1.63,72.4,1.513832329
6042,,7/31/25,14:30,,3,BlueBall_Adjusted_VA,0.841811902,BlueBall,Adjusted,1520,0.852070543,1.933092975,22.605,1521.497917,-2.54262031,0.98,66.7,0.987960338
6043,Female,7/31/25,15:10,19,3,Lamp5_Perceptual_VA,2.981846825,Lamp5,Perceptual,1690,1.377744544,13.29553454,40.64,1713.129859,9.425813237,3.8,73,2.164295868
6043,Female,7/31/25,15:10,19,3,Lamp5_Adjusted_VA,1.66759871,Lamp5,Adjusted,1690,1.377744544,13.29553454,40.64,1713.129859,9.425813237,1.63,56,1.210383098
6043,Female,7/31/25,15:10,19,3,Lamp6_Perceptual_VA,1.90188932,Lamp6,Perceptual,2980,0.78136389,7.632925576,40.64,2993.177895,5.378409429,2.44,73.5,2.434063494
6043,Female,7/31/25,15:10,19,3,Lamp6_Adjusted_VA,1.047542907,Lamp6,Adjusted,2980,0.78136389,7.632925576,40.64,2993.177895,5.378409429,0.98,53.6,1.340659481
6043,Female,7/31/25,15:10,19,3,Lamp7_Perceptual_VA,0.732061278,Lamp7,Perceptual,6110,0.381095236,3.739630304,40.64,6116.438009,2.629070427,0.98,76.7,1.920940511
6043,Female,7/31/25,15:10,19,3,Lamp7_Adjusted_VA,0.669817132,Lamp7,Adjusted,6110,0.381095236,3.739630304,40.64,6116.438009,2.629070427,0.65,55.6,1.757610874
6043,Female,7/31/25,15:10,19,3,Stick7_Perceptual_VA,7.054936101,Stick7,Perceptual,6110,2.714805543,3.549852188,14,6115.539621,2.438894746,9,73,2.598689294
6043,Female,7/31/25,15:10,19,3,Stick7_Adjusted_VA,2.906140695,Stick7,Adjusted,6110,2.714805543,3.549852188,14,6115.539621,2.438894746,2.77,54.6,1.0704784
6043,Female,7/31/25,15:10,19,3,Stick8_Perceptual_VA,3.589361172,Stick8,Perceptual,10700,1.550425564,2.028814472,14,10703.16425,1.393244359,4.7,75,2.315081262
6043,Female,7/31/25,15:10,19,3,Stick8_Adjusted_VA,1.680285817,Stick8,Adjusted,10700,1.550425564,2.028814472,14,10703.16425,1.393244359,1.66,56.6,1.083757812
6043,Female,7/31/25,15:10,19,3,Stick9a_Perceptual_VA,2.290024421,Stick9a,Perceptual,15188.5,1.092277937,1.429560885,14,15190.72931,0.981610744,3.05,76.3,2.096558342
6043,Female,7/31/25,15:10,19,3,Stick9a_Adjusted_VA,1.055141073,Stick9a,Adjusted,15188.5,1.092277937,1.429560885,14,15190.72931,0.981610744,1,54.3,0.966000536
6043,Female,7/31/25,15:10,19,3,Stick10_Perceptual_VA,10.03970728,Stick10,Perceptual,2318,7.147990637,9.286830611,14,2332.562723,6.405727666,13,74,1.404549585
6043,Female,7/31/25,15:10,19,3,Stick10_Adjusted_VA,7.270385652,Stick10,Adjusted,2318,7.147990637,9.286830611,14,2332.562723,6.405727666,7.7,60.6,1.017122996
6043,Female,7/31/25,15:10,19,3,BlueBall_Perceptual_VA,1.137975314,BlueBall,Perceptual,1520,0.852070543,1.933092975,22.605,1521.497917,-2.54262031,1.44,72.5,1.335541198
6043,Female,7/31/25,15:10,19,3,BlueBall_Adjusted_VA,1.155346817,BlueBall,Adjusted,1520,0.852070543,1.933092975,22.605,1521.497917,-2.54262031,1.22,60.5,1.355928598
7001,Male,9/26/25,14:00,82,3,Lamp5_Perceptual_VA,0.852758651,Lamp5,Perceptual,1690,1.377744544,13.29553454,40.64,1713.129859,9.425813237,0.96,64.5,0.61895266
7001,Male,9/26/25,14:00,82,3,Lamp5_Adjusted_VA,1.519494654,Lamp5,Adjusted,1690,1.377744544,13.29553454,40.64,1713.129859,9.425813237,1.22,46,1.102885626
7001,Male,9/26/25,14:00,82,3,Lamp6_Perceptual_VA,0.581905259,Lamp6,Perceptual,2980,0.78136389,7.632925576,40.64,2993.177895,5.378409429,0.65,64,0.744730165
7001,Male,9/26/25,14:00,82,3,Lamp6_Adjusted_VA,0.809600805,Lamp6,Adjusted,2980,0.78136389,7.632925576,40.64,2993.177895,5.378409429,0.65,46,1.036137983
7001,Male,9/26/25,14:00,82,3,Lamp7_Perceptual_VA,0.425375803,Lamp7,Perceptual,6110,0.381095236,3.739630304,40.64,6116.438009,2.629070427,0.49,66,1.116192916
7001,Male,9/26/25,14:00,82,3,Lamp7_Adjusted_VA,0.390651529,Lamp7,Adjusted,6110,0.381095236,3.739630304,40.64,6116.438009,2.629070427,0.3,44,1.025075864
7001,Male,9/26/25,14:00,82,3,Stick7_Perceptual_VA,4.600776961,Stick7,Perceptual,6110,2.714805543,3.549852188,14,6115.539621,2.438894746,4.7,58.5,1.694698529
7001,Male,9/26/25,14:00,82,3,Stick7_Adjusted_VA,2.407226069,Stick7,Adjusted,6110,2.714805543,3.549852188,14,6115.539621,2.438894746,2.08,49.5,0.886702945
7001,Male,9/26/25,14:00,82,3,Stick8_Perceptual_VA,2.712472926,Stick8,Perceptual,10700,1.550425564,2.028814472,14,10703.16425,1.393244359,2.77,58.5,1.749502194
7001,Male,9/26/25,14:00,82,3,Stick8_Adjusted_VA,1.259197217,Stick8,Adjusted,10700,1.550425564,2.028814472,14,10703.16425,1.393244359,1,45.5,0.812162316
7001,Male,9/26/25,14:00,82,3,Stick9a_Perceptual_VA,2.399585626,Stick9a,Perceptual,15188.5,1.092277937,1.429560885,14,15190.72931,0.981610744,2.22,53,2.196863585
7001,Male,9/26/25,14:00,82,3,Stick9a_Adjusted_VA,0.968689074,Stick9a,Adjusted,15188.5,1.092277937,1.429560885,14,15190.72931,0.981610744,0.82,48.5,0.886852183
7001,Male,9/26/25,14:00,82,3,Stick10_Perceptual_VA,4.561828682,Stick10,Perceptual,2318,7.147990637,9.286830611,14,2332.562723,6.405727666,4.7,59,0.63819735
7001,Male,9/26/25,14:00,82,3,Stick10_Adjusted_VA,7.634740314,Stick10,Adjusted,2318,7.147990637,9.286830611,14,2332.562723,6.405727666,7.7,57.7,1.068096015
7001,Male,9/26/25,14:00,82,3,BlueBall_Perceptual_VA,0.634654453,BlueBall,Perceptual,1520,0.852070543,1.933092975,22.605,1521.497917,-2.54262031,0.72,65,0.744837922
7001,Male,9/26/25,14:00,82,3,BlueBall_Adjusted_VA,0.75004313,BlueBall,Adjusted,1520,0.852070543,1.933092975,22.605,1521.497917,-2.54262031,0.72,55,0.880259429
1034,Female,9/26/25,,20,3,Lamp5_Perceptual_VA,2.455157664,Lamp5,Perceptual,1690,1.377744544,13.29553454,40.64,1713.129859,9.425813237,2.7,63,1.782012257
1034,Female,9/26/25,,20,3,Lamp5_Adjusted_VA,1.270872456,Lamp5,Adjusted,1690,1.377744544,13.29553454,40.64,1713.129859,9.425813237,1.22,55,0.922429678
1034,Female,9/26/25,,20,3,Lamp6_Perceptual_VA,1.955142418,Lamp6,Perceptual,2980,0.78136389,7.632925576,40.64,2993.177895,5.378409429,2.15,63,2.502217524
1034,Female,9/26/25,,20,3,Lamp6_Adjusted_VA,0.827591315,Lamp6,Adjusted,2980,0.78136389,7.632925576,40.64,2993.177895,5.378409429,0.65,45,1.05916248
1034,Female,9/26/25,,20,3,Lamp7_Perceptual_VA,1.178614473,Lamp7,Perceptual,6110,0.381095236,3.739630304,40.64,6116.438009,2.629070427,1.44,70,3.09270324
1034,Female,9/26/25,,20,3,Lamp7_Adjusted_VA,0.429716332,Lamp7,Adjusted,6110,0.381095236,3.739630304,40.64,6116.438009,2.629070427,0.39,52,1.127582533
1034,Female,9/26/25,,20,3,Stick7_Perceptual_VA,7.049931911,Stick7,Perceptual,6110,2.714805543,3.549852188,14,6115.539621,2.438894746,7.7,62.5,2.596845999
1034,Female,9/26/25,,20,3,Stick7_Adjusted_VA,2.543514817,Stick7,Adjusted,6110,2.714805543,3.549852188,14,6115.539621,2.438894746,2.22,50,0.936904974
1034,Female,9/26/25,,20,3,Stick8_Perceptual_VA,5.632624672,Stick8,Perceptual,10700,1.550425564,2.028814472,14,10703.16425,1.393244359,6.1,62,3.632953946
1034,Female,9/26/25,,20,3,Stick8_Adjusted_VA,1.49924326,Stick8,Adjusted,10700,1.550425564,2.028814472,14,10703.16425,1.393244359,1.4,53.5,0.966988222
1034,Female,9/26/25,,20,3,BlueBall_Perceptual_VA,1.240642087,BlueBall,Perceptual,1520,0.852070543,1.933092975,22.605,1521.497917,-2.54262031,1.44,66.5,1.456032129
1034,Female,9/26/25,,20,3,BlueBall_Adjusted_VA,1.01856481,BlueBall,Adjusted,1520,0.852070543,1.933092975,22.605,1521.497917,-2.54262031,0.96,54,1.195399627
5051,Female,5/23/25,,,3,Lamp5_Perceptual_VA,1.544048124,Lamp5,Perceptual,1690,1.377744544,13.29553454,40.64,1713.129859,9.425813237,1.9,70.5,1.120707123
5051,Female,5/23/25,,,3,Lamp5_Adjusted_VA,1.384107953,Lamp5,Adjusted,1690,1.377744544,13.29553454,40.64,1713.129859,9.425813237,1.22,50.5,1.004618714
5051,Female,5/23/25,,,3,Lamp6_Perceptual_VA,1.020423407,Lamp6,Perceptual,2980,0.78136389,7.632925576,40.64,2993.177895,5.378409429,1.22,68.5,1.30595158
5051,Female,5/23/25,,,3,Lamp6_Adjusted_VA,0.851235923,Lamp6,Adjusted,2980,0.78136389,7.632925576,40.64,2993.177895,5.378409429,0.65,43.75,1.089423167
5051,Female,5/23/25,,,3,Lamp7_Perceptual_VA,0.827112679,Lamp7,Perceptual,6110,0.381095236,3.739630304,40.64,6116.438009,2.629070427,0.96,66.5,2.170356907
5051,Female,5/23/25,,,3,Lamp7_Adjusted_VA,0.371646996,Lamp7,Adjusted,6110,0.381095236,3.739630304,40.64,6116.438009,2.629070427,0.3,46.25,0.975207667
5051,Female,5/23/25,,,3,Stick7_Perceptual_VA,14.2500327,Stick7,Perceptual,6110,2.714805543,3.549852188,14,6115.539621,2.438894746,15,60,5.249006779
5051,Female,5/23/25,,,3,Stick7_Adjusted_VA,3.430527425,Stick7,Adjusted,6110,2.714805543,3.549852188,14,6115.539621,2.438894746,2.77,46.25,1.263636518
5051,Female,5/23/25,,,3,Stick8_Perceptual_VA,8.76012091,Stick8,Perceptual,10700,1.550425564,2.028814472,14,10703.16425,1.393244359,9,58.75,5.65013962
5051,Female,5/23/25,,,3,Stick8_Adjusted_VA,1.878381891,Stick8,Adjusted,10700,1.550425564,2.028814472,14,10703.16425,1.393244359,1,30.5,1.211526651
7002,Female,5/30/25,15:20,17,3,Lamp5_Perceptual_VA,3.70780195,Lamp5,Perceptual,1690,1.377744544,13.29553454,40.64,1713.129859,9.425813237,3.8,58.7,2.691211492
7002,Female,5/30/25,15:20,17,3,Lamp5_Adjusted_VA,1.83253705,Lamp5,Adjusted,1690,1.377744544,13.29553454,40.64,1713.129859,9.425813237,1.9,59.4,1.330099297
7002,Female,5/30/25,15:20,17,3,Lamp6_Perceptual_VA,2.603905345,Lamp6,Perceptual,2980,0.78136389,7.632925576,40.64,2993.177895,5.378409429,2.7,59.4,3.332513031
7002,Female,5/30/25,15:20,17,3,Lamp6_Adjusted_VA,1.284888263,Lamp6,Adjusted,2980,0.78136389,7.632925576,40.64,2993.177895,5.378409429,1.22,54.4,1.644417256
7002,Female,5/30/25,15:20,17,3,Lamp7_Perceptual_VA,2.369182741,Lamp7,Perceptual,6110,0.381095236,3.739630304,40.64,6116.438009,2.629070427,2.44,59,6.216773432
7002,Female,5/30/25,15:20,17,3,Lamp7_Adjusted_VA,0.846399532,Lamp7,Adjusted,6110,0.381095236,3.739630304,40.64,6116.438009,2.629070427,0.78,52.8,2.220965919
7002,Female,5/30/25,15:20,17,3,Stick7_Perceptual_VA,10.93774254,Stick7,Perceptual,6110,2.714805543,3.549852188,14,6115.539621,2.438894746,10.34,54,4.028923017
7002,Female,5/30/25,15:20,17,3,Stick7_Adjusted_VA,5.411315539,Stick7,Adjusted,6110,2.714805543,3.549852188,14,6115.539621,2.438894746,5.17,54.7,1.993260826
7002,Female,5/30/25,15:20,17,3,Stick8_Perceptual_VA,8.309508485,Stick8,Perceptual,10700,1.550425564,2.028814472,14,10703.16425,1.393244359,7.7,53,5.359501724
7002,Female,5/30/25,15:20,17,3,Stick8_Adjusted_VA,2.239092291,Stick8,Adjusted,10700,1.550425564,2.028814472,14,10703.16425,1.393244359,2.22,56.8,1.444179161
7002,Female,5/30/25,15:20,17,3,Stick9a_Perceptual_VA,6.61205091,Stick9a,Perceptual,15188.5,1.092277937,1.429560885,14,15190.72931,0.981610744,6.1,52.8,6.053450943
7002,Female,5/30/25,15:20,17,3,Stick9a_Adjusted_VA,1.490884113,Stick9a,Adjusted,15188.5,1.092277937,1.429560885,14,15190.72931,0.981610744,1.4,53.8,1.364931088
7002,Female,5/30/25,15:20,17,3,Stick10_Perceptual_VA,13.31223287,Stick10,Perceptual,2318,7.147990637,9.286830611,14,2332.562723,6.405727666,13,55.7,1.862374134
7002,Female,5/30/25,15:20,17,3,Stick10_Adjusted_VA,8.824875959,Stick10,Adjusted,2318,7.147990637,9.286830611,14,2332.562723,6.405727666,10.34,67,1.234595344
7002,Female,5/30/25,15:20,17,3,BlueBall_Perceptual_VA,3.150473851,BlueBall,Perceptual,1520,0.852070543,1.933092975,22.605,1521.497917,-2.54262031,3.3,60,3.697433125
7002,Female,5/30/25,15:20,17,3,BlueBall_Adjusted_VA,1.113035872,BlueBall,Adjusted,1520,0.852070543,1.933092975,22.605,1521.497917,-2.54262031,1.22,62.8,1.306271976
7003,Male,10/6/25,15:00,18,3,Lamp5_Perceptual_VA,1.964495338,Lamp5,Perceptual,1690,1.377744544,13.29553454,40.64,1713.129859,9.425813237,2.15,62.7,1.425877784
7003,Male,10/6/25,15:00,18,3,Lamp5_Adjusted_VA,1.406385137,Lamp5,Adjusted,1690,1.377744544,13.29553454,40.64,1713.129859,9.425813237,1.22,49.7,1.020788029
7003,Male,10/6/25,15:00,18,3,Lamp6_Perceptual_VA,1.070426001,Lamp6,Perceptual,2980,0.78136389,7.632925576,40.64,2993.177895,5.378409429,1.22,65.3,1.369945572
7003,Male,10/6/25,15:00,18,3,Lamp6_Adjusted_VA,0.785758375,Lamp6,Adjusted,2980,0.78136389,7.632925576,40.64,2993.177895,5.378409429,0.72,52.5,1.005624121
7003,Male,10/6/25,15:00,18,3,Lamp7_Perceptual_VA,0.69287075,Lamp7,Perceptual,6110,0.381095236,3.739630304,40.64,6116.438009,2.629070427,0.78,64.5,1.818103938
7003,Male,10/6/25,15:00,18,3,Lamp7_Adjusted_VA,0.433888296,Lamp7,Adjusted,6110,0.381095236,3.739630304,40.64,6116.438009,2.629070427,0.39,51.5,1.138529832
7003,Male,10/6/25,15:00,18,3,Stick7_Perceptual_VA,4.684401227,Stick7,Perceptual,6110,2.714805543,3.549852188,14,6115.539621,2.438894746,5.17,63.2,1.72550157
7003,Male,10/6/25,15:00,18,3,Stick7_Adjusted_VA,2.885914569,Stick7,Adjusted,6110,2.714805543,3.549852188,14,6115.539621,2.438894746,3.32,65.9,1.063028096
7003,Male,10/6/25,15:00,18,3,Stick8_Perceptual_VA,2.994939745,Stick8,Perceptual,10700,1.550425564,2.028814472,14,10703.16425,1.393244359,3.32,63.5,1.93168883
7003,Male,10/6/25,15:00,18,3,Stick8_Adjusted_VA,1.666668781,Stick8,Adjusted,10700,1.550425564,2.028814472,14,10703.16425,1.393244359,2.08,71.5,1.074975038
7003,Male,10/6/25,15:00,18,3,Stick9a_Perceptual_VA,2.08496056,Stick9a,Perceptual,15188.5,1.092277937,1.429560885,14,15190.72931,0.981610744,2.22,61,1.908818707
7003,Male,10/6/25,15:00,18,3,Stick9a_Adjusted_VA,1.181314429,Stick9a,Adjusted,15188.5,1.092277937,1.429560885,14,15190.72931,0.981610744,1.4,67.9,1.081514502
7003,Male,10/6/25,15:00,18,3,Stick10_Perceptual_VA,9.353198352,Stick10,Perceptual,2318,7.147990637,9.286830611,14,2332.562723,6.405727666,10.34,63.2,1.308507359
7003,Male,10/6/25,15:00,18,3,Stick10_Adjusted_VA,7.572224071,Stick10,Adjusted,2318,7.147990637,9.286830611,14,2332.562723,6.405727666,9,68,1.059350027
7003,Male,10/6/25,15:00,18,3,BlueBall_Perceptual_VA,1.423587134,BlueBall,Perceptual,1520,0.852070543,1.933092975,22.605,1521.497917,-2.54262031,1.63,65.6,1.670738586
7003,Male,10/6/25,15:00,18,3,BlueBall_Adjusted_VA,0.863827697,BlueBall,Adjusted,1520,0.852070543,1.933092975,22.605,1521.497917,-2.54262031,0.98,65,1.013798334
7004,Female,10/8/25,14:19,18,3,Lamp5_Perceptual_VA,1.5590377,Lamp5,Perceptual,1690,1.377744544,13.29553454,40.64,1713.129859,9.425813237,1.63,59.9,1.131586916
7004,Female,10/8/25,14:19,18,3,Lamp5_Adjusted_VA,1.563680365,Lamp5,Adjusted,1690,1.377744544,13.29553454,40.64,1713.129859,9.425813237,1.22,44.7,1.134956674
7004,Female,10/8/25,14:19,18,3,Lamp6_Perceptual_VA,1.159178552,Lamp6,Perceptual,2980,0.78136389,7.632925576,40.64,2993.177895,5.378409429,1.22,60.3,1.483532279
7004,Female,10/8/25,14:19,18,3,Lamp6_Adjusted_VA,0.904651408,Lamp6,Adjusted,2980,0.78136389,7.632925576,40.64,2993.177895,5.378409429,0.72,45.6,1.157785022
7004,Female,10/8/25,14:19,18,3,Lamp7_Perceptual_VA,0.753626707,Lamp7,Perceptual,6110,0.381095236,3.739630304,40.64,6116.438009,2.629070427,0.78,59.3,1.97752854
7004,Female,10/8/25,14:19,18,3,Lamp7_Adjusted_VA,0.545004525,Lamp7,Adjusted,6110,0.381095236,3.739630304,40.64,6116.438009,2.629070427,0.39,41,1.430100596
7004,Female,10/8/25,14:19,18,3,Stick7_Perceptual_VA,10.70560272,Stick7,Perceptual,6110,2.714805543,3.549852188,14,6115.539621,2.438894746,11,58.7,3.943414196
7004,Female,10/8/25,14:19,18,3,Stick7_Adjusted_VA,2.600711467,Stick7,Adjusted,6110,2.714805543,3.549852188,14,6115.539621,2.438894746,2.22,48.9,0.957973389
7004,Female,10/8/25,14:19,18,3,Stick8_Perceptual_VA,7.233823768,Stick8,Perceptual,10700,1.550425564,2.028814472,14,10703.16425,1.393244359,6.89,54.5,4.665702072
7004,Female,10/8/25,14:19,18,3,Stick8_Adjusted_VA,1.513385427,Stick8,Adjusted,10700,1.550425564,2.028814472,14,10703.16425,1.393244359,1.4,53,0.976109697
7004,Female,10/8/25,14:19,18,3,Stick9a_Perceptual_VA,5.323849326,Stick9a,Perceptual,15188.5,1.092277937,1.429560885,14,15190.72931,0.981610744,5.17,55.6,4.874079338
7004,Female,10/8/25,14:19,18,3,Stick9a_Adjusted_VA,1.061002633,Stick9a,Adjusted,15188.5,1.092277937,1.429560885,14,15190.72931,0.981610744,1,54,0.971366899
7004,Female,10/8/25,14:19,18,3,Stick10_Perceptual_VA,14.03629257,Stick10,Perceptual,2318,7.147990637,9.286830611,14,2332.562723,6.405727666,13,52.8,1.963669692
7004,Female,10/8/25,14:19,18,3,Stick10_Adjusted_VA,7.083848444,Stick10,Adjusted,2318,7.147990637,9.286830611,14,2332.562723,6.405727666,7.7,62.2,0.991026542
7004,Female,10/8/25,14:19,18,3,BlueBall_Perceptual_VA,1.196888854,BlueBall,Perceptual,1520,0.852070543,1.933092975,22.605,1521.497917,-2.54262031,1.22,58.4,1.40468282
